id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate,Road_Closure_LLM,Road_Closure_RegEx
F5ED1868-7AAB-4BB5-AB7F-5198A5B9B747,,New Park Hours,puhe,"Starting October 5, 2025, the new hours of operation at Puʻukoholā Heiau National Historic Site will be 8:30am –4:30pm. The parking lot gate will close at 4:00pm.",Information,[],2025-09-11 00:00:00.0,no,no
3021E1EE-9EBB-4A37-9F34-524CD317DB20,https://www.leesburgva.gov/departments/capital-projects/current-projects/parks-recreation-projects/veterans-park-at-balls-bluff,"Trail Closure at Veterans Park at Balls Bluff (Leesburg, Virginia)",pohe,"Veterans Park in Leesburg, Virginia, is closed for park improvements. All trails in the park are closed until Spring 2026.",Park Closure,[],2025-09-11 00:00:00.0,no,no
FFF97498-A5ED-466F-BFCB-912093BFBE2D,https://www.nps.gov/olym/planyourvisit/fire-conditions-and-updates.htm,Wildland Fire near Constance Pass Trail,olym,"On September 6, Olympic Interagency Fire crews discovered a lightning-caused fire start approximately 0.5 miles southeast of the Sunnybrook Wilderness Campsite in Olympic National Park. The fire – now named the Sunnybrook Meadow Fire - currently covers 1/10 of an acre in the Daniel J. Evans Wilderness. There are no closures or threats to public safety or infrastructure at this time.",Caution,[],2025-09-11 00:00:00.0,no,no
7DEB7CE1-F94B-4A57-BC28-889CAE174A54,https://www.nps.gov/seki/planyourvisit/road-construction.htm,Mineral King Road Experiencing Construction Closures and Delays Except on Sundays,seki,"A portion of Mineral King Road inside Sequoia National Park is under construction. There is a mixture of up-to-30-minute delays and closures from 7 am to 7 pm Monday through Saturday. No delays or closures on Sundays or holidays. Click ""more"" for details:",Park Closure,"[{'title': 'Mineral King Road Construction', 'id': '7DEB7CE1-F94B-4A57-BC28-889CAE174A54', 'type': 'roadevent', 'url': 'https://www.nps.gov/seki/planyourvisit/conditions.htm'}]",2025-09-11 00:00:00.0,yes,yes
EF614A2C-8A9A-4188-AED2-768723DD55A3,https://www.nps.gov/seki/planyourvisit/road-conditions.htm,A Few Small Roads Closed Due to Roadway Damage,seki,"These roads are closed due to roadway damage during past storm events and/or repairs to roadway damage: Middle Fork Rd, Redwood Canyon Rd, South Fork Rd, Crystal Cave Rd",Park Closure,"[{'title': 'Road Closures Related to Road Damage From and/or Repairs Of Past Storm Events', 'id': 'EF614A2C-8A9A-4188-AED2-768723DD55A3', 'type': 'roadevent', 'url': 'https://www.nps.gov/seki/planyourvisit/conditions.htm'}]",2025-09-11 00:00:00.0,yes,yes
A79675F3-3319-4234-9D68-5C3A6235E47D,,Increased Logging Activity on Swift Brook Road,kaww,"Logging trucks and other large machinery will be active on Swift Brook Road for an undetermined amount of time. Please use caution when driving. Always pull over for logging trucks, and wait until dust has cleared to continue moving.",Caution,[],2025-09-11 00:00:00.0,no,no
82CEFAEC-8FEF-4A9F-AE73-6B010CE1AC6B,https://www.nps.gov/cato/planyourvisit/foxfield-deerfield-and-park-central-road-work-2025.htm,Catoctin Mountain Park announces upcoming closures on Foxville Deerfield and Park Central roads,cato,"Beginning Monday, August 11 through the end of October, portions of Foxville Deerfield and Park Central roads will be under construction. At times access will be limited or restricted. Click ""More"" for updated status and closure information.",Park Closure,[],2025-09-11 00:00:00.0,yes,yes
46FBB388-12CE-4D18-8CAD-A447A979E6E6,https://www.nps.gov/kaww/hunting.htm,Hunting Season Begins August 23rd,kaww,"Hunting season is upon us! Please stay alert and be mindful of the rights of lawful hunters. Hunting is permitted only East of the East Branch of the Penobscot River, but it is advised to wear high visibility clothing on all monument land.",Caution,[],2025-09-11 00:00:00.0,no,no
566FD123-18E3-4EC2-9ACD-279039711C63,,Phone Outage,biho,"Our site is experiencing connectivity issues with our phone system, and we are unable to receive calls. Please call 9-1-1 for emergencies. For all other inquiries, please email biho_visitor_information@nps.gov for a quicker response. Thank you for your patience while we resolve this issue.",Information,[],2025-09-11 00:00:00.0,no,no
D92DD8F9-0926-4D69-862F-AADA89A1C965,,Katahdin Overlook Construction Closure,kaww,The Katahdin Overlook is currently closed for construction. Visitors are not permitted in the overlook area due to construction hazards. All other locations on the Loop Road are accessible.,Park Closure,[],2025-09-11 00:00:00.0,no,yes
BDA0DA92-BDDE-495E-A3CA-26EC77F84B33,,"Piñon Flats Campground, sites can be reserved 3 months in advance for 2026",grsa,"Due to the need for improvements in Piñon Flats Campground, sites can be reserved 3 months in advance beginning in 2026.",Information,[],2025-09-10 00:00:00.0,no,no
E168ABFB-782F-41E2-949C-232B58C1582E,https://www.fs.usda.gov/r05/inyo/projects/reds-meadow-road-reconstruction,Reds Meadow Road Access Restrictions in 2025,depo,"Reds Meadow Road is tentatively open until October 6, 2025. The road and shuttle service, which provide access to Devils Postpile, are only open Saturdays and Sundays.",Park Closure,[],2025-09-09 15:38:11.0,no,no
F97715E8-41B4-41EF-99F4-07E84CFC2B4D,,Ongoing Construction in Boott Mills Courtyard,lowe,"The Boott Cotton Mills Museum will remain open during all ongoing courtyard construction. Due to varying conditions, visitors are advised to follow all directional signs to access the museum entrance safely.",Information,[],2025-09-09 13:00:15.0,no,no
E01B1839-2CA8-4413-A56B-2952BDB63695,,Raceway Bridge Closed For Preservation,blrv,The Raceway Bridge is being replaced through mid-November. Please use Roosevelt Avenue entrances to access the park.,Park Closure,[],2025-09-09 12:02:35.0,yes,no
0E3FD295-3681-4DEA-8A3F-D1E0C3043CC7,,Yellow Jacket (Vespula) Wasp Activity,havo,"Be aware of aggressive ground-nesting yellowjacket wasps. When threatened, leave the area. Do not swat wasps. If stung and you begin to experience serious symptoms or allergic reactions, call 911.",Caution,[],2025-09-08 20:54:07.0,no,no
33F4F5BA-C2E7-4DE8-AE24-BC549BF2D715,https://www.nps.gov/olym/learn/news/mora-road-repair-will-require-single-lane-traffic-starting-on-september-9.htm,"Rialto Beach - Mora Road Repair Will Require Single-Lane Traffic, Up to 20-minute Delays",olym,"Starting on September 9, crews will stabilize and repair Mora Road - the road to Rialto Beach. The work will require single-lane traffic through the 0.25-mile work zone and may result in 20-minute delays.",Caution,[],2025-09-08 18:51:45.0,yes,yes
8A5D7467-9F35-4FB8-A035-AE9DA6039BA9,https://www.nps.gov/dino/learn/news/quarryexhibithallfall2025closure.htm,Quarry Exhibit Hall Temporary Closure - September 8 through late October,dino,"The Quarry Exhibit Hall ""Wall of Bones"" is temporarily closed from September 8, 2025, to late October 2025 for a major road, parking lot, and sidewalk construction project. There will be no visitor access to the fossils in the quarry when closed.",Park Closure,[],2025-09-08 13:46:44.0,yes,yes
DBE45374-38F4-40F8-8B3D-454FE310AE09,,"Site Closure Beginning July 8, 2024",edal,The Edgar Allan Poe National Historic Site remains closed for a utilities improvement project. Check back fall 2025 for a reopening date.,Park Closure,[],2025-09-08 12:26:42.0,no,no
5768FC75-4AC2-4F5A-ABB3-E6317DCF4FB1,,Main Phone Line Out of Order,blsc,The Parks main phone line is currently out of service. The Visitor Center and Offices can be contacted at 432-426-3816 or 432-426-3094,Information,[],2025-09-07 10:22:41.0,no,no
A0CB4766-2462-4F2A-B1B7-1A0EE48E29E2,https://www.nps.gov/hofu/learn/historyculture/apple-orchard.htm,Apple Picking will not be Available for the 2025 Season.,hofu,"A limited yield was expected this year but as particular varieties approached their ideal ripeness, virtually no apples were present. Learn more about the historic orchard",Information,[],2025-09-05 16:15:25.0,no,no
22883896-50D9-496D-8AF5-6184DE3BA8F7,https://www.nps.gov/neri/learn/news/winter-closure-of-new-river-gorge-npp-s-cunard-road-for-improvements.htm,Cunard Road delays,neri,Cunard Road is open. There is a section of one lane road with a traffic light. Expect delays of 3 to 5 minutes to get by this area.,Information,[],2025-09-05 16:10:24.0,yes,yes
A9F67667-A5EB-47FE-9D06-62AA5CAE6C4C,https://www.nps.gov/petr/planyourvisit/directions.htm,"Attention Visitors, Cab drivers, Uber drivers, and transportation service drivers",petr,"DO NOT drop off your passengers at the visitor center. No trail access. Visitors must be driven to a trail system from the visitor center. If passengers want to go to the visitor center, WAIT FOR THEM in the parking lot until they come back out.",Information,[],2025-09-05 12:54:03.0,no,no
B7E27E4B-2BED-4ED9-AE13-02664EFD1499,https://www.nps.gov/vafo/learn/management/meadow-management.htm,Herbicide Spraying Throughout the Park - Stay Out of Flagged Areas,vafo,"During summer 2025, park staff and contracted and permitted companies will be applying herbicide treatments in selected locations throughout the park. Affected areas will be flagged. Do not enter areas when flagging is present.",Caution,[],2025-09-05 12:36:59.0,no,no
2447DCCC-35CB-487A-9E1D-ABD719B80885,,Road Construction Continues on a Section of Brotherton Road in Chickamauga Battlefield,chch,"The Brotherton Road closure, between Alexander's Bridge and LaFayette Roads, remains in effect as rehabilitation continues. During the closure, all public traffic is prohibited from using the closed section.",Information,"[{'title': 'Closure of a Section of Brotherton Road in Chickamauga Battlefield', 'id': '2447DCCC-35CB-487A-9E1D-ABD719B80885', 'type': 'roadevent', 'url': 'https://www.nps.gov/chch/planyourvisit/conditions.htm'}]",2025-09-05 10:56:54.0,yes,yes
4F7206D9-5DC4-4248-96A7-0E7AE6236040,https://www.ccmwa.org/construction-projects,"Portions of Stilesboro Rd. Closed Starting on Monday, September 8, 2025",kemo,"Beginning on Monday, September 8, Stilesboro Rd. will be closed from Gilbert Road and Old Mountain Road to the park's Visitor Center entrance due to Cobb County utility work. The park's Visitor Center will only be accessible via Old Highway 41.",Park Closure,[],2025-09-04 16:19:49.0,yes,yes
B56AF7E8-9DED-4AD1-BD2D-5941656D8FE8,,Dungeness and Little Greyfield Beach Crossings Closed to Vehicles Due to High Water,cuis,Pedestrian traffic is still allowed. Be aware of flooding after storms at all beach crossings and use caution when accessing. Please stay on designated trails and roads.,Park Closure,[],2025-09-04 15:01:23.0,no,no
CAC59056-691F-4394-B6AC-D6451BAD4C10,,"For Visitor information or assistance, Call (334) 727-3200",tuin,"For visitor information or assistance at Tuskegee Institute National Historic Site, please call (334) 727-3200.For group reservations please call Sheryl Buchanan at (334) 421-3246.",Information,[],2025-09-04 14:52:08.0,no,no
E76D093C-BA71-4A21-9135-49DB27F09689,,Fire Danger VERY HIGH,pinn,Wood-burning fires and charcoal grills are prohibited. Propane and gas stoves allowed only in campground and picnic areas. No smoking on trail. No roadside parking. Fireworks are always prohibited.,Caution,[],2025-09-04 14:44:55.0,no,no
541C9CE8-6BE2-4BD8-9840-458E46C388CA,https://www.drytortugas.com/,Ferry Operations Update,drto,"From October 12-18, ferry service will be provided by the 'Big Cat' boat. From October 19-25, there will be no ferry service to the park. For questions, please contact the ferry operator.",Information,[],2025-09-04 11:51:24.0,no,no
C1C4CBBC-5BC3-4BB2-B271-3309542D73C3,https://www.nps.gov/laro/learn/nature/air-quality-information.htm,Regional Wildfires Affecting Air Quality,laro,"Regional wildfires have pushed areas of the park into the ""Unhealthy to Sensitive Groups"" category. Air quality can move into higher or lower categories as weather changes. Check current conditions before you visit.",Caution,[],2025-09-03 18:06:33.0,no,no
49C1CD8E-6FA1-49B8-A7CB-6D747B8F4AFA,,Patriots Point Ferries Currently Wheelchair Inaccessible,fosu,Ferries to Fort Sumter from Patriots Point are not currently accessible for individuals who use mobility assistance devices or have trouble navigating stairs. Visitors with these needs should depart from the Fort Sumter Visitor Center at Liberty Square.,Information,[],2025-09-03 11:21:08.0,no,no
A6510056-6324-4177-8401-593921C0AB93,https://www.nps.gov/elro/planyourvisit/hours.htm,Val-Kill Cottage Tours,elro,"Val-Kill cottage will be closed for tours on Mondays, Tuesdays, and Wednesdays this season. The grounds remain open every day according to All Park Hours.",Information,[],2025-09-02 16:29:48.0,no,no
C2BD7C77-A557-4862-BF42-406FAA4EE084,https://www.nps.gov/bith/learn/bookstore.htm,Park Store is Cashless,bith,The Western National Parks store accepts credit/debit cards and contactless/mobile payments only.,Information,[],2025-09-02 10:48:55.0,no,no
D78471CD-ABED-48B5-81C8-AB42770E2CF1,,Playground in Pine Grove Picnic Area Closed,prwi,"The park is improving accessibility at the playground in Pine Grove Picnic Area. During construction, until approximately the end of December 2025, the playground is closed and 10 nearby parking spaces will be used for construction vehicles only.",Information,[],2025-09-01 09:09:35.0,no,no
B8BFD4B0-F895-4D26-A5F4-48DD9E38BEC9,http://www.cumberlandislandferry.com,Scam Warning - Book ferry tickets through concessioner site only,cuis,Valid ferry tickets can only be purchased through the website www.cumberlandislandferry.com. Check site carefully before purchasing. Only valid tickets will be honored.,Caution,[],2025-08-30 17:00:28.0,no,no
4F7A97F4-90C4-44BE-A2D0-B0B6C19E6AB4,https://www.nps.gov/zion/learn/news/zion-national-park-rescinds-stage-2-fire-restrictions-resumes-year-round-fire-restrictions.htm,Fire Restrictions Are In Effect Throughout Zion National Park,zion,Fire Restrictions are in effect throughout Zion National Park.,Information,[],2025-08-29 14:55:25.0,no,no
AB1C8AA3-6423-497C-9E8B-85CFC6D58C8E,https://www.nps.gov/chir/planyourvisit/scenic-drive.htm,Vehicle Length & Trailer Restrictions,chir,No large vehicle turnaround after Faraway Ranch Parking (1 mile after entrance). Vehicles over 29 feet park at Faraway. Disconnect trailers at Faraway. Trailers with campground reservations proceed to camp. Scenic drive = 24 ft limit and no trailers.,Information,[],2025-08-28 14:13:31.0,no,no
9F1DF9D2-1ABA-4A34-ADC4-09781A1DE49F,https://www.nps.gov/drto/planyourvisit/bush-key.htm,Section of Bush Key is closed,drto,"A section of Bush Key is closed to support breeding and nesting activities of a colony of Magnificent Frigatebirds. The walk around the island is affected by this closure, however the walk from Garden Key to the tip of Bush Key remains open.",Park Closure,[],2025-08-28 11:57:57.0,no,no
1DE2D5FD-DA83-4235-B883-F6C17DEC7A2B,,Saving America's Treasures Project at Dunbar,daav,"The Paul Laurence Dunbar House will undergo a major exterior restoration starting 8/18. During that time tours of the historic home will be unavailable. The visitor center will remain open normal hours, and staff on site will lead short talks outdoors.",Information,[],2025-08-28 11:53:43.0,no,no
F5D011CA-0972-4570-AF95-A6383F052A04,,Dunbar House Restoration - Use Caution,daav,"The Paul Laurence Dunbar House will undergo an exterior restoration starting on 8/18/25. Construction will be focused outside of operating hours, but please use caution on the grounds and observe all construction signage and barriers during the project.",Caution,[],2025-08-28 11:51:47.0,no,no
478F35AB-327C-4904-8C74-77FC15A841B7,,Expect Long Waits at the Summit Entrance Station Before Sunset,hale,"Due to a high volume of traffic, cars may be temporarily turned around at the gate when capacity is reached. Purchasing a pass online does not guarantee entry at sunset. To ensure timely access, arrive 3 hours before sunset. ",Caution,[],2025-08-27 21:27:51.0,no,no
E5F3836C-7B40-4550-9650-4F50BF4CE491,https://www.nps.gov/mora/planyourvisit/carbon-river-and-mowich.htm,SR 165 Carbon River/Fairfax Bridge is closed: no access to Carbon River or Mowich Lake.,mora,"There is NO public access to Carbon River & Mowich Lake from SR 165. The bridge is closed to pedestrians, bicycles and vehicles and there is no alternate route.",Park Closure,"[{'title': 'SR165 Carbon River/Fairfax Bridge Closed', 'id': 'E5F3836C-7B40-4550-9650-4F50BF4CE491', 'type': 'roadevent', 'url': 'https://www.nps.gov/mora/planyourvisit/conditions.htm'}]",2025-08-27 18:42:33.0,yes,yes
F4516150-6075-4532-993B-24D74B5F3336,,Gauley Tailwaters Campground Closure,neri,"The Tailwaters Campground in Gauley River National Recreation Area, located below Summersville Dam, will temporarily close from September 2 through September 23 in order to allow for more parking and better river access during the busy Gauley season.",Information,[],2025-08-27 14:58:57.0,no,no
A092CDB0-1947-42A4-A4A7-A4E1E8547E3E,,No Fruit Available in Orchards,care,"Due to an abnormally early spring bloom, followed by a hard freeze, this year's crop was lost. There is no fruit available to pick this year.",Information,[],2025-08-26 09:58:31.0,no,no
961C2734-E16C-43ED-9DD4-85F0FD978266,,Fort Barrancas,guis,"Fort Barrancas is open 9 am–4 pm on the fourth Friday of each month, with last entry to Fort Barrancas at 3:30 pm.",Information,[],2025-08-25 09:54:57.0,no,no
300AC8FA-4038-4140-995D-A289AE9A5488,,Picnic Area Closed Periodically,fone,"The road up to the picnic area and picnic area may be temporarily closed. Please be careful if going there. Please use caution when hiking near the closed areas. Please report any trees that you find down, and do not climb over or under fallen trees",Caution,[],2025-08-24 14:10:02.0,yes,yes
41CDC927-1CE9-46DC-8AEA-E17CD54A4D13,,No Pets are allowed on the Cliff Dwelling Trail,gicl,Pets are not allowed onto the Gila Cliff Dwelling Trail. Kennels are available at the Trailhead on a First Come First Serve basis and are available to those that are going on the Cliff Dwelling Trail not the Wilderness trails.,Information,[],2025-08-24 12:50:13.0,no,no
CB08E420-FB56-4BE7-80DC-528A42425043,,WNP Bookstore closed until further notice,gicl,The bookstore located at the Trailhead to the Cliff Dwellings will be closed until further notice.,Information,[],2025-08-24 12:47:55.0,no,no
DBF3802F-5BA4-4F64-B323-AEEA1DA45FB3,,Fort Moultrie Fishing Dock Closure,fosu,The Fort Moultrie Fishing Dock is currently under construction through Spring 2026.,Information,[],2025-08-24 10:32:48.0,no,no
9266159B-1FA7-4EF4-98B1-A728B7428EE8,,Blue Mesa Water Update,cure,As of 8/22 cyanotoxin levels were negative/below acceptable State of Colorado public health levels at Iola Basin. Cautionary signs will remain posted around Iola Basin on Blue Mesa Reservoir due to possible future reoccurrence as conditions may change.,Caution,[],2025-08-22 20:12:25.0,no,no
C3C1DE1E-4653-477F-A24F-7FFBD91322E9,,Alternate Entrance Gate to Mission San José,saan,The main visitor entrance to Mission San José compound is closed due to maintenance and repairs. Please follow signs to enter the mission from the Southwest corner gate by Roosevelt Ave. An accessible entrance is available through the church gate.,Information,[],2025-08-21 11:28:45.0,no,no
B14CA77E-7755-46EC-9D71-ACF3A70EEB9A,https://www.nps.gov/bibe/planyourvisit/chisos-basin-access.htm,"Pardon Our Dust: Chisos Basin Improvement Projects to Begin May 1, 2026",bibe,Work on two large construction projects in the Chisos Basin will begin in May 2026 and continue for approximately two years. Major disruptions in visitor access to the Chisos Basin are expected during this time. Big Bend National Park will remain OPEN.,Information,[],2025-08-20 19:20:40.0,no,no
E88C9F72-D884-4220-B47E-4A441CDD55D1,,Park Phone Lines Down Beginning 8/22/25,lowe,"Beginning Friday, August 22 the main park phone line (978-970-5000) and education program line (978-970-5080) will be out of service. If you have questions or request, please email LOWE_Public_Information@nps.gov.",Information,[],2025-08-20 16:49:01.0,no,no
3306D49D-7FCF-44B3-B91C-BF925E3E9F58,https://www.nps.gov/glca/learn/changing-lake-levels.htm,No dock access to Rainbow Bridge,rabr,"At current lake levels, Rainbow Bridge docks do not reach the land. Dock-to-trail access to Rainbow Bridge will not be available until water levels rise again. Restrooms at the dock will remain open. Check the link for current lake information.",Park Closure,[],2025-08-20 10:15:12.0,no,no
F8E9731A-DB73-4EF4-BFD2-7868FC8A64A3,,Main Phone Line is Down; Call Temporary Number 631-569-2099,fiis,Fire Island's main phone number (631-569-2100) is currently experiencing an outage. All callers to the Seashore's general line should call 631-569-2099 to reach the main directory. Dial 911 in an emergency.,Information,[],2025-08-19 11:21:05.0,no,no
0837CE1A-B3D8-451B-AD13-079267D218A4,,Tour Road Closed South of Route 36 at the Eastern Front,pete,The Tour Road south of Route 36 is closed to vehicles at the Eastern Front. Scheduled maintenance begins. Walkers and bicyclists must follow signs for detours around construction areas.,Park Closure,[],2025-08-19 10:00:11.0,yes,yes
00FF8CA4-A07E-41DD-9CDA-3C870C8980AC,,Temporary Visitor Contact Station at Andrew Johnson NHS.,anjo,"On August 23, the Andrew Johnson NHS Visitor Center will be closed for renovations. A temporary visitor contact station is located inside the Memorial Building adjacent to the visitor center. Renovation work is expected to take approximately 6 months.",Park Closure,[],2025-08-18 07:27:05.0,no,no
7DF5FB93-C5C1-41B0-86F7-A288D2B1DA93,https://www.nps.gov/nace/learn/management/public-notice-greenbelt-trail.htm,Perimeter Trail Closed,gree,"The section of the perimeter trail from the .8 mile marker to the 1.9 mile marker at Park Central Road is closed for repairs. This trail was closed under emergency conditions on July 22, 2025, and will remain closed until December 31, 2025, at 11:59 p.m.",Park Closure,[],2025-08-16 12:16:46.0,no,yes
E0A17B09-B2AB-4A42-91FA-C2CBD7A272CA,,Hosmer Grove Water Fountain,hale,"As of August 15, 2025, the water fountain at Hosmer Grove is offline. There is potable water available at the spigots in the campground area.",Information,[],2025-08-15 17:37:44.0,no,no
088AD314-2CBB-4492-BE3D-4E1596BC8685,,"For Visitor information or assistance, Call (334) 727-1247",tuai,"For visitor information or assistance at Tuskegee Airmen National Historic Site, please call (334) 727-1247.",Information,[],2025-08-15 11:25:48.0,no,no
6F6F84CA-C78D-4B01-873C-0C828EBEA31A,https://www.nps.gov/lake/planyourvisit/harmful-blue-green-algae-blooms-habs.htm,Harmful Algae Blooms Spotted on the Shoreline of Lake Mohave,lake,Avoid swimming where bright green algae is floating on the water. Keep pets away from the water. For more information and photos click the ‘more’ link.,Caution,[],2025-08-14 16:53:22.0,no,no
1D5A897D-CE75-485E-8C63-AFAB50A63550,,Bag Policy,adam,"Bags larger than 9""x11""x5"" and all backpacks are not permitted in the historic homes. The park does not have storage lockers for these items. Bags may not be left unattended. Anyone carrying a bag larger than 9""x11""x5"" or a backpack will not be admitted.",Park Closure,[],2025-08-14 08:32:03.0,no,no
16CF7F46-FF9F-4B9C-90E1-C4F004B85A2F,,Park Store To Go Cashless,gumo,"Starting August 14th, 2025 the park store will go cashless. All major credit cards, debit cards and mobile electronic payments will be accepted.",Information,[],2025-08-13 18:34:50.0,no,no
B329CD36-9E74-42AF-926B-ABC8A7C17436,,Do Not Approach Wildlife - Rabies,dewa,"A raccoon found near the Smithfield Beach commercial launch tested positive for rabies. Out of an abundance of caution, all visitors should keep a safe distance from and avoid approaching any wildlife. Call 1-800-543-4295 if you need immediate assistance.",Caution,[],2025-08-13 10:04:46.0,no,no
8FA9D094-689D-4497-893A-36019FDC218D,,Fort Pulaski Demilune Temporarily Closed,fopu,"Due to temporary standing water, Fort Pulaski's Demilune is closed until further notice. Park staff will reopen the area after assessments and mitigations are completed.",Information,[],2025-08-13 09:32:37.0,no,no
7639AF38-6B45-417B-ABC5-2B079EB14929,https://gaptrail.org/trail-alert/closure-between-rockwood-and-markleton/,"Great Allegheny Passage Closure between Rockwood and Markleton, Pennsylvania",pohe,Somerset County has closed a segment of the Great Allegheny Passage between Rockwood (mile marker 43.8) and the parking lot at Markleton (mile marker 50.0) due to an active landslide triggered by recent heavy rain and high winds. Conditions are unstable.,Danger,[],2025-08-13 08:50:22.0,no,yes
AB6C1764-2597-40DB-AF9D-FBFD4E4349E8,https://gaptrail.org/trail-alert/erosion-near-mile-marker-56/,"Great Allegheny Passage Erosion Near Confluence, Pennsylvania (Mile Marker 56)",pohe,Heavy rain & flash floods on June 8 eroded a section of trail along the Great Allegheny Passage between Rockwood and Confluence. Crews from Somerset County have placed caution tape for awareness. The GAP remains open at that location; please be cautious.,Caution,[],2025-08-13 08:49:26.0,no,no
D6C41F91-9ED3-47DE-82E0-541D792D0A17,,Pay fees by credit/debit card only.,orca,"Only credit or debit cards accepted for cave tours and campground fees. Oregon Caves National Monument and Preserve entrance is free, but cave access requires a guided tour.",Information,[],2025-08-12 18:04:31.0,no,no
C61C329A-5617-4210-9414-A67E941865BC,https://www.nps.gov/orca/contacts.htm,Technical Difficulties with Phones,orca,"Oregon Caves phone system is down. For general park info, please call the Illinois Valley Visitor Center at 541-592-5125. Thank you for your patience and understanding.",Information,[],2025-08-12 18:01:45.0,no,no
38D54E2D-AA69-48FA-95FB-AD302D729A45,,Trail CLOSED Between Visitor Center and Montville Trailhead,grsa,The access train that leads from the visitor center to the Montville and Mosca Pass Trails is CLOSED due to construction. Hikers may start at the Montville Trail parking lot. Visitor Center access remains open.,Information,[],2025-08-11 18:10:23.0,no,yes
4681C183-7A9A-4E56-9024-09E8C08ED2F1,,Trail Restrooms Closed,grfa,Restrooms located at the North intersection of Old Carriage Road Trail and Matildaville Trail are closed due a water leak. There are portable toilets available at this location. Restrooms located at the Visitor Center are open between 9-5.,Park Closure,[],2025-08-10 10:59:08.0,no,yes
5E559E5D-94CA-4B66-9607-4BF6930717F8,,Limited Amphitheater Accessibility,pagr,Construction vehicles are operating through the parking lot & Lower Overlook Park - use caution & be vigilant for hazards. Lower Overlook & Amphitheater access is via stairs only for construction duration.,Caution,[],2025-08-09 16:29:11.0,no,no
955C08E0-DB5D-4F51-8091-CCA09DAC9CF0,,No Water in the Hōlua Area,hale,"As of August 8, 2025, there is NO water in the Hōlua area (Patrol and Visitor Cabins). This is the result of an extremely dry summer season. All backcountry travelers should plan to pack in all needed water when traveling through the Hōlua Area.",Caution,[],2025-08-08 21:02:55.0,no,no
69294EDC-D0CB-4CD2-916E-15BF9A051010,,North Abutment Overlook Closure,jofl,The North Abutment deck leading to the overlook is in the process of being replaced. There is no visitor access to the North Abutment overlook until construction is complete.,Park Closure,[],2025-08-08 16:48:08.0,no,no
2153AA7D-84A6-4288-A3E5-2BAF977C1FC5,,Black Bear near northern boundary,yuch,"This summer, a young black bear near the northern boundary of Yukon-Charley damaged tents and followed campers despite noise and a dog. No food was taken. Use extreme caution and follow bear safety measures in this area.",Caution,[],2025-08-08 16:05:41.0,no,no
089F4FF8-D072-45C7-B9F0-EC426FAB2634,,Campground Closures,ozar,The following campgrounds are closed pending repairs: Pulltite (sites 1-13) and Dee Murray. Day use areas remain open for visitors.,Park Closure,[],2025-08-08 10:58:58.0,no,no
A9E9D299-9944-4A77-9C38-620502F259FD,,Limited Seating and No Restrooms,pevi,"Rehabilition work has begun on the memorial plaza. During this time, there will be no access to the restrooms at the memorial. Also, construction fencing at the memorial limits seating. Restrooms and seating areas are be available at the Visitor Center.",Park Closure,[],2025-08-07 17:32:08.0,no,no
B3C7A067-1F18-4FBB-B5CA-3600EAF92DA0,https://www.nps.gov/pevi/learn/upper-plaza-rehabilitation.htm,Upper and Lower Plaza Rehabilitation,pevi,"Fencing has been put up for assessment work and will limit visitor access to the upper plaza; however, access to the column, rotunda, and observation deck will be maintained. Worker safety and resource protection are key. Thank you for your understanding.",Caution,[],2025-08-06 16:08:49.0,no,no
85B515D1-B1FB-4E8E-8FAC-24E1589336AB,https://www.nps.gov/articles/plan-like-a-park-ranger-top-10-tips-for-visiting-canyonlands.htm,Expect Long Lines at Island in the Sky Entrance,cany,"Between March and November, particularly on busy holiday weekends, you may experience long lines at the entrance road. Parking lots at popular trailheads and viewpoints will fill early. Pack your patience and arrive early to avoid crowds.",Information,[],2025-08-05 18:03:32.0,no,no
9EF2492E-0AD5-4270-86FD-460C6494D50F,https://www.nps.gov/glca/planyourvisit/lake-powell-marinas.htm,Difficult Conditions Complicate Cataract Canyon Takeouts,cany,"Hite Ramp is closed. The North Wash take-out is a primitive, unimproved dirt take-out. You will not be able to back a trailer down the dirt slope. Recent washouts have further deteriorated conditions.",Caution,[],2025-08-05 18:01:06.0,no,no
6621ABC9-2804-4FD4-B439-1BBEF3EF3D03,,Partial Reopening: Cross Estate Gardens,morr,"The Cross Estate gardens have reopened as of August 4. However, a portion of the trellis area remains closed due to storm damage and ongoing safety concerns. Please do not enter the roped-off section until repairs are complete.",Park Closure,[],2025-08-05 11:25:02.0,no,no
B1C179BD-BC56-4D79-9309-625DEF24FBF5,,Picnic grove restrooms,rocr,The restrooms at the picnic groves throughout the park are currently closed. Portable comfort stations with handwashing stations are in place until they reopen.,Information,[],2025-08-04 14:26:05.0,no,no
AF033831-05CE-4227-9479-8EAFDBE5E5A8,https://www.nps.gov/frsp/learn/news/maintenance-projects-to-close-fredericksburg-battlefield-visitor-center-and-chatham-in-early-august.htm,Chatham Closed for Rehabilitation Project,frsp,"Chatham's interior will be closed until at least summer 2026 for a major rehabilitation project. The grounds remain open sunrise to sunset, and the gated parking area will be open from 9-5 daily.",Information,[],2025-08-04 12:07:18.0,no,no
