id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate
68BF1AEF-79A0-4FE9-B11C-BDFDAD08E15E,https://www.nps.gov/yell/planyourvisit/fees.htm,Vehicle Entrance Reservation Not Needed,yell,"Although an entrance pass is required to enter Yellowstone National Park, vehicle reservations are not needed. You are encouraged to purchase an entrance pass before arriving, but you may also purchase passes at any entrance station upon arrival.",Information,[],2025-06-18 19:15:37.0
AE8EE2D2-835D-444A-B6C4-1D657D25EF86,,Kaymoor Miner's Trail Partial Closure,neri,NPS crews are working to improve safety and sustainability of the upper section of the Kaymoor Miner's Trail. The upper portion of the trail will be closed from June 30 thru November 14 on Mondays through Thursday from Kaymoor Top the top of the stairs.,Caution,[],2025-06-18 16:13:32.0
BF7D116C-2AF8-49AA-BC97-041ED97961DC,https://www.nps.gov/mora/learn/news/mount-rainier-national-park-parkwide-fire-ban-goes-into-effect-june-10-2025.htm,Fire ban in effect June 10 until further notice.,mora,"All campfires and the ignition of wood, briquettes, or any fuel in fire pits, fire pans, and barbeque grills is prohibited. This ban is in place to reduce the risk of human-caused wildland fire.",Information,[],2025-06-18 11:55:20.0
8BFDECEA-1900-4FB5-BED6-90A603B42CDB,https://www.nps.gov/grsm/planyourvisit/seasonalroads.htm,Straight Fork and the one-way section of Balsam Mountain Road closed.,grsm,Straight Fork and the one-way section of Balsam Mountain Road (Heintooga Round-Bottom Road) are closed. The 9-mile paved section of Balsam Mountain Road remains open; visitors may still access Balsam Mountain Campground.,Park Closure,"[{'title': 'Road Closed', 'id': '8BFDECEA-1900-4FB5-BED6-90A603B42CDB', 'type': 'roadevent', 'url': 'https://www.nps.gov/grsm/planyourvisit/conditions.htm'}]",2025-06-17 11:56:04.0
5D207B9E-5D86-4ABA-A9D4-1947ABAE9AB5,https://www.nps.gov/fiis/learn/news/raccoons-at-the-william-floyd-estate-test-positive-for-canine-distemper-virus.htm,Raccoons Within Federally-managed Areas Observed Exhibiting Distemper Symptoms,fiis,"Visitors are advised to avoid potential human and pet encounters with wildlife including raccoons. Raccoons with Canine Distemper Virus may appear lethargic or disoriented. CDV cannot be transmitted to humans, but can be transmitted to unvaccinated dogs.",Caution,[],2025-06-16 15:34:51.0
97783AC4-B242-4BF7-8C71-37A17B987928,,Going-to-the-Sun Road is Open for 2025 Season,glac,The Going-to-the-Sun Road is fully open for the 2025 summer season. The road may now be accessed by motorized vehicles over Logan Pass from both the West Glacier and St. Mary Entrances.,Information,[],2025-06-16 14:41:45.0
63E8556F-04C5-4581-BBC5-ECD13EB96C5D,https://www.nps.gov/anti/planyourvisit/sherrick-farm-trail.htm,Sherrick Farm Trail Detour,anti,There is a detour on the trail due to downed trees. Our staff is working diligently to remove these from the trail.,Information,[],2025-06-12 14:10:43.0
8F9105EA-E8A9-459B-83FD-53AFD79295AB,https://www.nps.gov/indu/learn/news/construction-begins-on-marquette-greenway-trail-segment.htm,Closure of Marquette Trail,indu,The Marquette Trail from the Paul H. Douglas Center to West Beach is closed March 19 through the year's end for a paving project. There will be no public access during this time. The Paul H. Douglas Trail (Miller Woods Trail) remains open.,Park Closure,[],2025-06-12 12:46:37.0
B025E3C0-34CD-4198-B5C9-A21E56EFE3EE,https://www.nps.gov/isro/planyourvisit/ranger-iii-departure-preparation.htm,2025 RANGER III Parking Area Construction Notice: Carpool When Possible,isro,"Houghton city will be doing construction work that affects the upper, non-gated lot for most of the 2025 summer season. Parking may become limited in the NPS available lots. To help with available parking, when possible, please carpool.",Information,[],2025-06-12 10:03:38.0
AFAF40C8-B80D-429F-B574-387950E33506,,Charging Stations are Currently Unavailable,shen,The charging stations at Skyland are currently out of service.,Information,[],2025-06-11 09:53:55.0
66320505-44F0-4430-BD69-4DB83436BB5F,https://www.nps.gov/seki/learn/nature/fire-restrictions.htm,Fire Restrictions in Place,seki,"Stage 1 Fire Restrictions are in effect. Wood and charcoal fires are prohibited at all low-elevation campgrounds and picnic areas. Additional restrictions apply. Click ""more"" for details.",Caution,[],2025-06-10 18:57:18.0
148CFAD4-4891-4F6D-B972-BC0A888486A7,,"Use Caution with ""Fossil Beds Information"" Signs",hafo,"The new visitor center is located at 17970 US Hwy 30, about one mile north of downtown Hagerman and the old visitor center. Highway signs are not up-to-date.",Caution,[],2025-06-10 14:33:49.0
0BF90F72-360B-4116-B3BF-97193DC82F4B,,Park Visitor Center Is Closed,deso,Due to damage from the 2024 Hurricanes. The Park's visitor centers and restrooms are closed due to health and safety issues. The Park has installed portable restrooms located at the front of the park for visitor use.,Information,[],2025-06-10 11:22:30.0
75EAC129-65A2-4CDA-B29C-413502DD3A35,https://www.nps.gov/yell/images/Biscuit_Basin_Closure_Map_20250529_1.png,Biscuit Basin Closed Due to Hydrothermal Explosion,yell,"The parking lot, boardwalk, and Firehole River at Biscuit Basin, located north of Old Faithful, is closed to all travel until further notice due to the possibility of another event at the site of a hydrothermal explosion that occurred July 23, 2024.",Park Closure,[],2025-06-09 15:37:54.0
CC49A23D-C59E-445F-9A48-BB88A7F0F527,,Sidewalk closure,feha,Beginning on Monday June 9th the Pedestrian walkway and ramp on the Southeast corner of Pine Street and Nassau will be closed because of utility work. There will be a temporary crosswalk. The entrance to Federal Hall will still be at 15 Pine Street.,Danger,[],2025-06-09 13:33:09.0
48BDED77-3C4E-422C-8CAC-A4C9DCA210E2,https://www.nps.gov/whis/learn/nature/nonnatives.htm,Don't Move a Mussel!,whis,"Hey Boaters, please clean, drain, and dry your vessel completely before setting out on Whiskeytown Lake. Thank you for doing your part to keep the Golden Mussel, an aquatic invasive species, out of the reservoir. Learn more about preventative measures.",Information,[],2025-06-05 16:50:18.0
19136E18-5485-450E-B1BA-CEEBC774317F,,Lakina River Update,wrst,"A recently observed landslide across the Lakina River is creating a debris hazard on a popular packrafting route. The river water is cutting its way through, but is highly dynamic and should be expected to remain that way through the boating season.",Caution,[],2025-06-04 12:48:49.0
33E829C2-40BC-4615-AD84-E8CDA49C6474,,Mount Locust Visitor Contact Station and Grounds Open Wednesday-Sunday,natr,Mount Locust Visitor Contact Station is now open. The contact station and grounds are open Wednesday through Sunday. The historic inn/stand is closed indefinitely due to serious structural concerns. You can still view the inn/stand but cannot enter.,Information,[],2025-06-03 12:32:23.0
76D63CBD-B31B-4CBD-A833-9189F0B367A0,,Belmont-Paul Women's Equality NM exterior lift,bepa,The exterior lift from Second Street to the entrance level is not fully functional. We apologize for the inconvenience. Contact us at bepa_info@nps.gov for more information.,Information,[],2025-06-02 17:23:40.0
6FB512DC-1799-4612-90C0-5093852C7225,,"Goldstrike Canyon, Arizona Hot Springs, White Rock Canyon, and Liberty Bell Arch Seasonal Closure",lake,The annual seasonal trail closures are in effect due to hazardous heat. Temperatures can exceed 120 degrees in the canyons. Goldstrike and Arizona hot springs remain open but must be accessed by boat on Lake Mohave. These trails will reopen in early fall.,Caution,[],2025-05-30 10:34:05.0
4BEE17EF-7ABE-4B5E-A15D-CC850ACB32F3,,No House Tours on Tuesdays and Wednesdays,mava,"During the 2025 visitor season, Martin Van Buren’s historic home, Lindenwald, is closed to the public on Tuesdays and Wednesdays. Guided house tours are available Thursday through Monday. The park grounds and Visitor Center remain open seven days a week.",Information,[],2025-05-30 09:15:46.0
FEEE12DF-667C-4973-9211-F3DA62241952,,Devil's Island Marina Construction,apis,"Contractors will be rehabbing the Devils Island Marina during summer 2025. During this time, the marina and campsite will remain closed. Staging for this project may cause occasional impacts at Little Sand Bay.",Park Closure,[],2025-05-28 17:52:59.0
7F949259-384C-4098-A7CF-90E54C09E118,https://www.nps.gov/blca/planyourvisit/camping.htm,Cashless Operations,blca,Black Canyon's operations are now cashless. South Rim Campground is by reservation only via Recreation.gov. East Portal & North Rim campgrounds accept payment for first-come first-served sites ONLY using Scan & Pay through Recreation.gov's mobile app.,Information,[],2025-05-28 17:25:37.0
C19376D2-19D1-4AA0-A5D2-8E8A9BD9E9EE,https://www.nps.gov/semo/learn/news/2024-01-06-sic-closing.htm,Selma Interpretive Center Closed for Major Construction,semo,"The Selma Interpretive Center will remain closed to the public until the project’s completion, which is expected by 2028. The Lowndes and Montgomery Interpretive Centers and the temporary location at the Selma Welcome Center at 14 Broad Street are open",Park Closure,[],2025-05-28 15:08:51.0
1F894524-F43E-4F7B-865B-C07684A41BAB,https://www.nps.gov/cuis/learn/news/5-2025-cuis-parking-lot-rehab.htm,Mainland Parking Lot Closure June 2,cuis,The mainland parking lot will be closed as of June 2 for rehab and improvements. For more information please see the press release.,Information,[],2025-05-28 14:41:51.0
AD55BFF8-FD68-4B77-9B22-E5FD81C22A54,,Elevator Offline in the Taft Home,wiho,"The elevator in the Taft home is offline. As of now, we do not have a timeline for the repairs to be completed. The Taft Education Center remains accessible.",Information,[],2025-05-27 10:59:47.0
B831CEB1-40B7-455C-9E09-644D8291FC7A,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,goga,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2025-05-23 15:56:47.0
601ADEC4-3FCB-4259-B5BA-F863260E1204,,Summer season operations change,gois,"Beginning, Sat, May 24, 2025, we will start a summer schedule. Forts will be open 10am to 5pm, Wed thru Sun. For safety, the Fort Jay front gate will be closed on days with winds of 35 mph sustained or gusts of 50mph, or higher.",Information,[],2025-05-22 15:39:12.0
D0D8383C-4AF2-49A5-AC1F-9423036335B5,,No Potable Water in Park Campgrounds,grba,"There currently is no water available in any campground in Great Basin National Park.  Water is available at the Lehman Caves Visitor Center, Park Dump Station, Great Basin Visitor Center, and local businesses.  ",Caution,[],2025-05-22 15:10:43.0
E3D8300D-259B-4A2D-82E8-5B37002F9FA9,,Acadian Cultural Center Temporarily Closed,jela,"The Acadian Cultural Center in Lafayette is temporarily closed due to air conditioning issues. Join us at the Prairie Acadian Cultural Center in Eunice for programs and events 5 days a week, Tuesday through Saturday.",Caution,[],2025-05-22 09:19:00.0
59945B16-645B-4656-B7D5-27FDE8393E19,,Timed Entry Reservation Pilot 2025,arch,"To enter the park April 1–July 6 and August 28–October 31, 2025, most visitors will need a Timed Entry Ticket. Tickets may be purchased from Recreation.gov up to six months ahead. Extra tickets release at 7pm nightly for next-day visits.",Information,[],2025-05-21 16:44:38.0
B68E2E42-8A38-4FCC-8764-5BFEB0F55A26,https://www.nps.gov/fobo/learn/management/reduced-operating-hours.htm,Visitor Center Alert,fobo,"Visitor Center open ONLY Sunday and Monday 8:30am-4:00pm. Outdoor amenities (bathrooms, passport stamp station, drinking fountain) and grounds remain OPEN DAILY from sunrise to sunset.",Information,[],2025-05-21 15:30:41.0
54F29C58-0B68-4A43-B852-7E21D475E3A4,,Water Outage at Ponderosa Campground,band,"The Ponderosa Campground is experiencing a temporary water outage. Please bring all the water you’ll need for your visit, including drinking water.",Caution,[],2025-05-21 14:46:34.0
02A48249-DDE3-41AA-8FC1-110BA22A4755,,Possible Bridge Closure,pipe,The Circle Trail bridge under Winnewissa Falls may be closed temporarily due to flooding caused by spring rain. Please pay attention to signage posted in the Visitor Center and at the bridge. The rest of the park and Circle Trail remain open.,Caution,[],2025-05-21 10:31:12.0
A74FCFBC-A52A-4926-9E69-DBDB3DF4AE88,https://www.pay.gov/public/form/start/1317226522,Meyers Beach Parking Fees: Digital Payments Only,apis,"All parking fees at Meyers Beach must be paid online through pay.gov. Look for on-site signage with QR codes directing to the payment form. Cash will not be accepted on-site. This change follows the March 25, 2025 Executive Order on modernizing payments.",Information,[],2025-05-21 10:09:04.0
AB6D5014-1080-4D45-91DA-26B2335B6890,,Contact Us,boha,"We continue to experience issues with our phone lines, please contact us via our email address: boha_information@nps.gov",Information,[],2025-05-21 08:41:30.0
ABD3CD53-6798-4006-9C8C-225F94A852E1,https://www.nps.gov/nace/learn/management/closures-0520.htm,Restroom Closures at Greenbelt Park,gree,"Restrooms at the Laurel and Holly Picnic Areas will be closed April 15–November 15, 2025, and remain closed afterward per the Superintendent’s Compendium schedule.",Information,[],2025-05-20 18:16:48.0
A393D987-D64B-4372-BE3B-0FC569DE311C,https://www.nps.gov/nace/learn/management/closures-0520.htm,Picnic Area Closure at Fort Washington Park,fowa,"The D1 Picnic Area will be closed April 15–November 15, 2025, and remain closed afterward per the Superintendent’s Compendium schedule.",Information,[],2025-05-20 18:12:54.0
3CAE8971-AF63-44DA-B4B4-15838AE719A8,https://www.nps.gov/nace/learn/management/closures-0520.htm,Picnic and Restroom Closures at Fort Dupont Park,fodu,"The Ridge Road Picnic Area and restrooms, along with the Lanham Estates restrooms, will be closed April 15–November 15, 2025, and remain closed afterward per the Superintendent’s Compendium schedule.",Information,[],2025-05-20 18:09:23.0
BC2B5351-F397-40AD-AB70-B233618A20F7,https://www.nps.gov/nace/learn/management/closures-0520.htm,Restroom Closures at Anacostia Park,anac,"Restrooms near the Pirate Ship Playground and Aquatic Resources Education Center will be closed April 15–November 15, 2025, and remain closed afterward per the Superintendent’s Compendium schedule.",Information,[],2025-05-20 18:03:34.0
8FB87473-7029-4494-AE82-9744C6DAA346,,Anchoring Permit Not Required,buis,Anchoring is allowed without a permit in the designated location on the west side of Buck Island. Updated permitting procedures will be announced at a later date. Check back for updates.,Information,[],2025-05-20 13:59:29.0
6D82DA2D-5B28-471B-A64D-CEB7725D3970,https://www.nps.gov/glac/planyourvisit/mg-construction-2025.htm,Many Glacier Construction Closure,glac,"Due to extremely limited parking during construction in the Swiftcurrent area, personal vehicle access into Many Glacier will be restricted from July 1-September 21, 2025. A temporary shuttle service will be provided for hikers wanting to access the area.",Park Closure,[],2025-05-20 12:31:08.0
CD65CC33-BADB-48E2-85E8-CD865FCB5EE9,,Tour Road Closed,hobe,"Due to safety hazards caused by tornado damage, the Tour Road is open up to Tour Stop 2, but no further, and the Nature Trail is closed. The Visitor Center is now open.",Park Closure,[],2025-05-19 10:39:28.0
7DC99B5A-EDA3-47B7-988E-A1750AFF7B84,https://www.nps.gov/noca/planyourvisit/post-fire-safety.htm,Stehekin Flash Flood and Debris Flow Area,noca,"The Stehekin area is prone to flooding, which increases in a post-fire environment. Know before you go – visit the Post Fire Safety page for information on what to do in a flash flood and debris flow area",Caution,[],2025-05-16 15:48:28.0
05E37F8F-335F-4C59-903F-B1273C07D502,https://www.nps.gov/shil/corinth-road-closure.htm?fbclid=IwY2xjawKUUS9leHRuA2FlbQIxMABicmlkETFFYmZheldUM2JiM0c0bURTAR7VrtpSy2g5PYdYlac2sYHahrNHBDwnI2nrZiUU0mMpsJUPdXUnkqkszK7jvQ_aem_M5of5PkhZ7ewJoWRjx56uw,"Major Road Closure in Corinth, MS",shil,"ALERT - Major Road Closure in Corinth, Mississippi. A major bridge replacement has begun on North Polk Street in Corinth, MS, and motorists will need to seek other routes. The work is not estimated to be completed until July or August 2026.",Information,[],2025-05-16 13:12:17.0
9ABE720A-D43D-45DE-B25C-CBDDD959520F,,Ongoing Window Replacement Project in Visitor Center,manz,A project is ongoing to replace leaky windows to in the park visitor center. The visitor center remains open. Flow through the visitor center may be altered and visitors may experience loud noise associated with construction work.,Information,[],2025-05-14 13:58:48.0
0B14D270-6F2D-4D48-B947-895D7466EE9D,,Possible Delays on Old Mine Road due to Van Campens bridge repairs,dewa,"Due to a bridge repair project over the Van Campens Brook, visitors on Old Mine Road may encounter delays over Summer 2025. The road will remain open, with single-lane traffic during working hours.",Information,"[{'title': 'Van Campens Brook Bridge Repair Project', 'id': '0B14D270-6F2D-4D48-B947-895D7466EE9D', 'type': 'roadevent', 'url': 'https://www.nps.gov/dewa/planyourvisit/conditions.htm'}]",2025-05-13 15:04:22.0
B7FE65A8-C8D0-4A97-906A-EAD896F10083,,Main Street Walpack Bridge Closed Until Further Notice,dewa,Main Street in Walpack Center is closed at the Flatbrook Bridge due to structural damage to the bridge.,Information,"[{'title': 'Road Closures in New Jersey', 'id': 'B7FE65A8-C8D0-4A97-906A-EAD896F10083', 'type': 'roadevent', 'url': 'https://www.nps.gov/dewa/planyourvisit/conditions.htm'}]",2025-05-13 15:00:38.0
DF56679B-6E29-4831-A020-906576B3F309,,Parking Lot Closure,frla,"Due to ongoing construction, the parking lot is closed. Ample street parking can be found along Dudley Street, including the Brookline Reservoir. For accessible parking, please visit our ""Contact Us"" page for more information.",Park Closure,[],2025-05-09 15:58:30.0
D05D3D7E-47DE-40D2-B261-CA001120C515,,Restrooms at Thompson Boat Center,rocr,The indoor restrooms of Thompson Boat Center continue to be closed due to repairs needed to a sewage line. Temporary restrooms with hand sanitizer remain available near the building and will be in place until the indoor restrooms reopen.,Information,[],2025-05-09 15:51:13.0
11E5D68E-9F4C-4DAE-A6C8-5C989A225377,,New Campground Schedule for 2025,chic,"Buckhorn Campground Loops A and B and Rock Creek Campground will only be open on holiday weekends (Memorial, 4th of July, Labor Day) during the summer season.",Information,[],2025-05-09 14:07:46.0
5204E953-21CF-49D5-BACB-8B24DF7A9D81,,Condition of Turkey Creek Trail,lamr,"Turkey Creek Trail, located near the Harbor Bay Campground Area, is available to hike for one-mile at this time. The trail past one-mile is underwater.",Information,[],2025-05-07 13:25:05.0
235CA2B3-B16E-4243-A194-366CDC121942,https://www.nps.gov/bicy/planyourvisit/orv-use.htm?fbclid=IwAR0vd4rqdg71qFHnwki3H31mptZn2Y56WEZv7pMfPwdbFicoYBpzewj4mYc,Off Road Vehicle Inspections,bicy,"ORV renewals & new permits will be issued at the Nathanial P. Reed Visitor Center Friday-Monday, 9am-1:30pm. No permits will be issued Tuesday-Thursday. Permits will be issued first-come first-served. Visit our ORV page for more information",Information,[],2025-05-06 08:36:41.0
C2602670-C157-4F9E-9A64-5B177A2E4344,,Temporary Closure of Select Trails for Rehabilitation Project,maca,"The Old Guides Trail, Heritage Trail, Sunset Point Trail and areas of the Sinkhole Trail are currently closed due to a trail rehabilitation project.",Information,[],2025-05-05 17:25:05.0
9AC89D47-087D-4F93-B53E-A1347A93C9FE,,"If You Can't Reach Us By Phone, Please Email Us",hafo,"Please call 208-933-4105 to talk to a park ranger. However, if the phone lines are down, contact a ranger through email at hafo_information@nps.gov",Caution,[],2025-05-05 12:16:05.0
FCE0231A-46D1-4584-A2A1-DC29FACFFD17,,Construction,frla,There is ongoing construction due to roofing project. Please practice caution on the grounds and do not enter marked areas.,Caution,[],2025-05-03 16:18:20.0
390C33DC-E13F-43BC-8C89-AEAD086F7D9E,,"Truman Farm Home Closed, Grounds Remain Open",hstr,"Due to ongoing foundation construction, the park is suspending Truman Farm Home tours. The grounds are open from sunrise to sunset. Audio tours are available through the NPS App.",Park Closure,[],2025-05-02 16:08:04.0
031E225F-49AB-4264-9DD6-4402E620DC1B,https://www.nps.gov/havo/planyourvisit/safety.htm,Kīlauea eruption,havo,"Volcanic activity is episodic, with eruptions separated by pauses lasting several days or more. Eruption can be as short as a few hours. Check webcams and USGS volcano update for current conditions before visiting. Stay safe and follow all regulations.",Danger,[],2025-05-01 15:24:27.0
B9BEABDF-968C-4FCC-A17E-62C37E762042,,Reminder: Look Before Parking,fomr,Visitors are reminded to park in marked parking spaces. Parking in the grass or other alternative areas is unauthorized. Please help us #KeepFortMonroeBeautiful.,Information,[],2025-05-01 11:46:15.0
A3EF71AE-63D1-48C7-A970-3A08ED77AFFE,,Road Closure and Fishing Pier Impact,fomr,"The Engineer Wharf, one of two fishing piers at Fort Monroe is temporarily closed. The Finger Pier remains open. Also closed is the section of Fenwick Road between Ingalls and the East Gate of the fort. Detour signs will aid travelers around the closure.",Park Closure,[],2025-05-01 10:15:52.0
85AAEFBC-D3BA-4627-B9EA-CA9AF8FD9677,https://www.nps.gov/slbe/planyourvisit/northmanitouisland.htm,North Manitou Island village and dock are closed for the 2025 season,slbe,The North Manitou Island village and dock are closed for the 2025 season due to construction of a new dock. The island remains open for camping via access by private boat and CUA holders.,Information,[],2025-05-01 08:59:31.0
D1126F5E-9E22-4C26-BE7D-558F4EE52B31,,Roads May Be Icy - Please Use Caution!,crla,"Even though the sun is shining, the open roads in the park may still have icy patches, especially in the mornings and evenings when the temperatures drop. Please drive with caution.",Caution,[],2025-04-30 23:40:30.0
652C4B68-2BA8-453A-B05B-1138C5F5421C,https://www.nps.gov/tont/planyourvisit/conditions.htm,Lower Cliff Dwelling Trail Open 8:00 am to Noon,tont,"Summer hours will be in effect Thursday, May 1. The Lower Cliff Dwelling trail will open at 8:00 am and visitors must begin their hike by noon. The Visitor Center will remain open 8:00 am-4:00 pm. The Upper Cliff Dwellings will close for the Season.",Information,[],2025-04-30 14:36:00.0
F2F74DED-A865-4681-B933-7AE639BFF212,https://www.nps.gov/piro/learn/news/2025-04-29-munising-falls-trail-closure.htm,Munising Falls Trail Closed Until Further Notice,piro,The Munising Falls Trail within Pictured Rocks National Lakeshore is closed until further notice. Approximately 75-feet of the paved trail was washed out April 28th from recent heavy rainfall and seasonal snow melt.,Park Closure,[],2025-04-29 13:07:03.0
8F0E2E55-9A30-4EBE-BFEC-940F87A80F18,https://www.nps.gov/kefj/planyourvisit/conditions.htm#EG-Canyon-Closure,Canyon from Toe of Exit Glacier to the Outwash Plain,kefj,"The canyon from the toe of Exit Glacier to where Exit Creek opens into the Outwash Plain is susceptible to sudden outburst flood events. These events produce sudden surges of water, ice and rock. For your safety please stick to designated park trails.",Danger,[],2025-04-25 15:34:26.0
9D3F9FC9-CA2E-4031-89B3-C83837DB853C,http://www.francesperkinscenter.org,For Current Visitor Information,frpe,"For the most up to date information on Frances Perkins National Monument, please visit the website for the Frances Perkins Center at francesperkinscenter.org.",Park Closure,[],2025-04-24 10:03:11.0
DF0FF1D2-AB0C-415A-A536-0E5382240053,https://www.azgfd.com/2025/04/14/rabies-related-incidents-on-rise-statewide/,Rabies potential in and around the park,sagu,Incidents of rabies are on the rise across Arizona. Beware of your surroundings & take caution when out with pets. Report unusual wildlife behavior to park staff. All pets must be on leash and on pet friendly trails while in the park.,Caution,[],2025-04-22 12:28:46.0
43EF6DC7-BEC2-40E3-89E7-EB28F349CC64,https://www.nps.gov/sand/planyourvisit/directions.htm,8 Miles of Unpaved Road to Reach Park,sand,"In order to reach the Sand Creek Massacre Site, visitors must travel on at least 8 miles of unpaved roads. We are not able to guarantee road conditions of county roads 54 or W after spring storms.",Caution,[],2025-04-21 11:01:41.0
8C379399-ABFF-4445-B291-1BDD866CB5A8,https://www.nps.gov/sand/planyourvisit/index.htm,Visitor Services Available Only at the Site,sand,"The Center for Sand Creek Massacre Studies located in Eads, Colorado is available for appointment only research requests. Visitor Services are available at the Historic Site, 23 miles northeast of Eads.",Information,[],2025-04-21 10:50:14.0
5EC5FB35-B59C-44C3-A4F5-714E46EC56BC,,Thomas Stone National Historic Site open on Saturdays and Sundays,thst,Thomas Stone National Historic Site is open Saturdays and Sundays from 10:00 a.m. to 4:00 p.m.,Information,[],2025-04-18 11:41:17.0
75801CE0-137D-4167-8761-F95B85A12ECB,,"The Picnic Area, Burial Ground, and Potomac River Beach are open Wednesday through Sunday",gewa,"The Picnic Area, Washington Family Burial Ground, and Potomac River Beach are open Wednesday through Sunday, 9:00 am to 5:00 pm",Information,[],2025-04-18 11:38:05.0
B74C5950-AD5D-40D4-82BE-1EEDF44D8A17,,The Visitor Center is open Wednesday - Sunday from 9:30 a.m. to 4:00 p.m.,gewa,The Visitor Center is open Wednesday - Sunday from 9:30 a.m. to 4:00 p.m.,Information,[],2025-04-18 10:54:47.0
618C16E2-B97D-441B-81E9-ED0A8BDD1F16,https://www.nps.gov/fobo/learn/management/closure-information-for-butterfield-trail.htm,Butterfield Trail closed to horses and pack animals.,fobo,"The trail remains open for hiking and foot traffic. For more information, see our policy page.",Information,[],2025-04-17 16:39:20.0
6052603B-EE60-48F5-AF77-34EB34BAF66E,https://www.recreation.gov/camping/campgrounds/234357,Pulltite Campground Partial Closure,ozar,Sites 1-13 remain closed. All other sites are open. Sites are available by reservation only - book online at https://www.recreation.gov/camping/campgrounds/234357,Park Closure,[],2025-04-17 15:58:38.0
8A172E01-4892-4090-A75A-0A58EE869AD1,https://www.nps.gov/guis/planyourvisit/davis-bayou-area.htm,Davis Bayou Visitor Center,guis,The William M. Colmer visitor center will be open Wednesday through Sunday from 9 a.m. to 4 p.m.,Information,[],2025-04-17 15:20:43.0
D05BC81E-5894-4372-A014-1FD8D2D8E00A,,Fort Matanzas Only Accessible by Ferry Service,foma,"Fort Matanzas may only be accessed by our free ferry service. The boats operate Thursday through Monday; we do not operate the ferry on Tuesdays or Wednesdays. For more information about tickets and times, please visit the ""Plan Your Visit"" tab.",Information,[],2025-04-12 12:57:09.0
4051B428-8618-4FDD-BD03-854DD1E406D4,,River Trail periodically closed under I-16,ocmu,The section of the River Trail beneath Interstate 16 is closed during bridge construction when pedestrian safety is at risk and remains open when no significant hazards are present.,Caution,[],2025-04-12 08:54:52.0
4D8723AB-7B52-4151-8CF6-7039EFB557C6,,Visitor Center and Bookstore Open Thurs - Sun,carl,"Visitor Center and Bookstore hours are Thurs - Sun 10-4. It is .5 mile walk to the historic area from the Hikers Lot. Please keep this in mind. If you have access needs, please call the number posted in the parking lot.",Information,[],2025-04-09 09:15:38.0
20A3CFC7-9680-4911-BEE0-6768429A6577,,Ongoing Construction at the Emmett Till Interpretive Center,till,"Due to ongoing construction, access to some areas of the Emmett Till Interpretive Center will be limited through May 5, 2025.",Information,[],2025-04-08 17:30:51.0
553AA852-64F2-4278-A236-A73A34EBB0DA,,No potable water at Pinnacle,cuga,No potable water is available at the Pinnacle.,Information,[],2025-04-08 13:15:06.0
E17127D6-5488-4FED-9D55-DFAEE46965C6,https://www.recreation.gov/gateways/2850,Reservations Required for Developed Campgrounds,ozar,"As of January 1, 2025, ALL developed campsites will be available through reservation ONLY. These include Pulltite, Round Spring, Alley Spring, Big Spring, Two Rivers, and Akers. Reservations must be made through recreation.gov (online or by calling).",Information,[],2025-04-08 10:34:15.0
7CB18C50-C4CB-4A4C-8892-678FE3DD604C,,Change to Travertine Nature Center Schedule,chic,"Beginning April 22, 2025, the Travertine Nature Center, located across from Little Niagara, will be closed on Tuesdays and Wednesdays until further notice.",Information,[],2025-04-05 10:02:23.0
AA2B6AA9-6666-4EDC-BC47-7576C79D4A7A,,"Diablo East Marina Cove, Scuba Cove, and Walkway Access Are Closed",amis,"The Diablo East Marina Cove, Scuba Cove, and walkway access are closed because of the presence of excessive docking material, unsafe walkway and dock, and unstable, loose ground. The area will reopen once these hazards have been corrected.",Park Closure,[],2025-04-04 16:10:03.0
E44EF980-904D-43FC-8F57-05EF6FD5B545,,Visitor Center Bookstore now Cashless,tont,"Starting today, our Western National Parks Association Bookstore will no longer accept cash. We will accept all major credit or debit cards, including mobile payments.",Information,[],2025-04-03 16:28:46.0
D1CCAD25-64DC-4A28-ABA3-1043D9F3D16F,https://www.nps.gov/fobo/learn/our-partner-and-bookstore.htm,Fort Bowie Visitor Center Bookstore is now cashless!,fobo,"For your convenience, we accept all major credit and debit cards, as well as mobile payment options. Electronic payment reduces transaction times, save money, and improves accountability. Thank you for your understanding and continued support!",Information,[],2025-04-03 15:09:25.0
3743770E-667F-4695-98CB-2E872CD05C84,,Dogs Prohibited on Grand Parade Trails from April 1 to September 15,vafo,"The Grand Parade Trails are closed to dogs from April 1 to September 15 to protect breeding birds nesting in the meadows. Nesting songbirds see dogs as predators, which can stress the birds and lead to less productive or even failed nests.",Information,[],2025-04-03 11:11:51.0
