id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,road_closed_flag,Park Name,Type of Unit,State,Reg,Alpha,Unit
2110DE9F-C643-43C8-885B-F63336279D1D,,Island Closed from November 1 through April 15 Annually,ISRO,"From November 1 - April 15 annually, Isle Royale and its surrounding islands are closed to all visitors. Lake Superior waters are open to boaters. All islands reopen April 16. Call (906) 482-0984 to discuss trip planning, obtain permits, or pay fees.",Park Closure,[],2023-11-01 09:54:10.0,0,Isle Royale,National Park,MI,MWR,ISRO,1.0
65F61216-5D50-4DC0-B1B5-8D011E16BC02,,Seasonal Closures,SAGA,"Park grounds are open during daylight hours, but park buildings are closed until Memorial Day weekend. Walkways, trails, and grounds are not currently maintained for public use and may be icy, snow-covered, or uneven. Restrooms are not available.",Information,[],2023-10-31 15:13:36.0,0,Saint-Gaudens,National Historic Site,NH,NER,SAGA,1.0
D50FB03E-D952-486F-B688-17BE00F34DF3,,Ride Share Services,BISC,"Convoy Point grounds, Jetty Trail, kayak launch, and picnic area open at 7 a.m. and close at 5:30 p.m. If you are using a ride share service for transportation to and from the park, ensure ride share services can be onsite before closing time.",Information,[],2023-10-31 14:13:42.0,0,Biscayne,National Park,FL,SER,BISC,1.0
D183F6D8-ED82-4137-A36C-E4E6F36A3818,,Boca Chita Historic District,BISC,The Boca Chita Lighthouse will be closed for maintenance until 5/5/2024. The pavilion is also closed while a new roof is installed.,Caution,[],2023-10-31 14:07:05.0,0,Biscayne,National Park,FL,SER,BISC,1.0
2D889B6E-57EC-4047-83AC-901908FD880A,https://www.nps.gov/yell/planyourvisit/fees.htm,Vehicle Entrance Reservation Not Needed,YELL,"Although an entrance pass is required to enter Yellowstone National Park, vehicle reservations are not needed. You are encouraged to purchase an entrance pass before arriving, but you may also purchase passes at any entrance station upon arrival.",Information,[],2023-10-31 11:39:58.0,0,Yellowstone,National Park,"ID,MT,WY",IMR,YELL,1.0
A0BEAD03-739A-4697-8D02-6ECA3D83DBA0,,Restroom Closure At Fritch Fortress,LAMR,The restrooms are now closed for the season at Fritch Fortress Camprounds. Restrooms at Sanford Yake Campgrounds will remain open as well as the vault-evaporator toilets around the park.,Information,[],2023-10-30 15:51:44.0,0,Lake Meredith,National Recreation Area,TX,IMR,LAMR,1.0
999D52D3-C961-4473-A55D-9318943AA50A,https://www.nps.gov/mora/planyourvisit/tire-chain-faq.htm,All vehicles are required to carry tire chains Nov 1 - May 1 when traveling in the park.,MORA,"All vehicles, including 4WD and AWD vehicles, must carry tire chains in the park during the winter season (November 1 - May 1) and be prepared to use them when tire chain requirements are posted.",Caution,[],2023-10-30 13:03:57.0,0,Mount Rainier,National Park,WA,PWR,MORA,1.0
F6658D38-3D0B-48CD-880E-E89C24804FB9,https://www.nps.gov/rocr/learn/management/white-tailed-deer-management.htm,Temporary Nighttime Road Closures for Deer Management,ROCR,"From November 2, 2023 to March 31, 2024, the NPS may temporarily close select park roads between 5 p.m. to 4 a.m. to conduct deer management operations. Per the Rock Creek Park Superintendent’s Compendium, trails and other park areas close at sunset.",Park Closure,[],2023-10-30 11:08:04.0,1,Rock Creek,Park,DC,NCR,ROCR,1.0
8479662C-A333-4828-A27B-682B472B7668,,Restroom Facilities at Montrose Park temporarily closed,ROCR,The bathroom facilities at Montrose Park in Georgetown will remain closed until restoration work on the facility can be completed.,Information,[],2023-10-30 11:06:51.0,0,Rock Creek,Park,DC,NCR,ROCR,1.0
CFAF5687-E0B0-4587-BA9C-76EC4D4A07F7,,Painted Canyon Visitor Center,THRO,The Painted Canyon Visitor Center is closed for the season.,Information,[],2023-10-30 10:33:04.0,0,Theodore Roosevelt,National Park,ND,MWR,THRO,1.0
8B34F6B0-CFE8-494A-AB42-51EA32A1C69C,https://www.nps.gov/band/learn/news/bandelier-s-tsankawi-unit-closure-extended.htm,"Most of Bandelier Remains Open, Tsankawi Unit Closed",BAND,Bandelier National Monument's Tsankawi Unit will be closed due to extensive construction work.,Park Closure,[],2023-10-27 19:31:11.0,0,Bandelier,National Monument,NM,IMR,BAND,1.0
FCA2D13E-B628-4157-8F78-073B51C41E82,,Paramount Ranch Under Construction (Remains Open),SAMO,"Paramount Ranch will remain open to hikers, cyclists, and equestrians during the project. Construction will occur five days a week—Monday through Friday between 6 a.m. and 5 p.m. No regular work will be performed on weekends or federal holidays.",Information,[],2023-10-26 13:36:12.0,0,Santa Monica Mountains,National Recreation Area,CA,PWR,SAMO,1.0
6A11A009-B451-495A-9375-E6E48DDBD697,,Sloan's Crossing Pond Trail Closed for Rehabilitation,MACA,The Sloan’s Crossing Pond Walk trail and picnic area is closed for rehabilitation of the wooden boardwalk that circles the pond. The Mammoth Cave Railroad Hike and Bike Trail remains open through this area.,Park Closure,[],2023-10-24 17:09:54.0,1,Mammoth Cave,National Park,KY,SER,MACA,1.0
081832BA-BF6A-4EB9-B4A1-C88A9E6E3C88,,"Pozo Nuevo Road to Bates Well Ranch High Clearance, 4-Wheel Drive Only",ORPI,"High Clearance, 4-wheel drive is required from where Pozo Nuevo Road begins along South Puerto Blanch Drive to Bates Well Ranch area. The road is washed out in areas. Bates Well Ranch is still accessible from the north on Darby Well Road.",Caution,[],2023-10-24 15:55:47.0,1,Organ Pipe Cactus,National Monument,AZ,IMR,ORPI,1.0
BA8C92D4-E2E4-4BCD-93E6-A3F463250C19,,Park Visitor Center in Winter Hours; periodic closures possible,SITK,"The Park Visitor Center is in Winter Hours (Wednesday through Saturday, 10 - 3) Periodic and weekly closures are possible due to staffing and holidays. Please call 907-747-0110 before visiting to check weekly availability.",Information,[],2023-10-24 15:28:38.0,0,Sitka,National Historical Park,AK,AKR,SITK,1.0
A189C8BB-9B77-43E3-A462-36A9AA2E9F34,https://www.nps.gov/care/planyourvisit/toxic-cyanobacteria.htm,Toxic Cyanobacteria in Halls Creek,CARE,There is a Health Watch for low levels of toxic cyanobacteria in Halls Creek. Do not submerge your head in or filter drinking water from the creek.,Caution,[],2023-10-24 13:22:11.0,0,Capitol Reef,National Park,UT,IMR,CARE,1.0
68562632-1911-4D23-BDA9-8E5DA5FCC6B6,,Construction Impact: Mary Ellen Kramer Park,PAGR,Pathways around the pump & gate houses in Mary Ellen Kramer Park are closed due to construction. Please use the Maple St. Sidewalk & main entrance arch by Hinchliffe Stadium to access the park & waterfall overlook.,Information,[],2023-10-20 10:49:27.0,0,Paterson Great Falls,National Historical Park,NJ,NER,PAGR,1.0
2EFDEF52-51FC-4CD3-8496-3D276F76AC18,,Bandelier Shuttle Service Done For the Season,BAND,"The mandatory shuttle to Bandelier has ended for the 2023 season. Visitors may drive their private vehicles directly to the Bandelier Visitor Center. To avoid parking issues, arrive earlier in the day or later in the afternoon. The park is open until dusk",Information,[],2023-10-20 10:19:55.0,0,Bandelier,National Monument,NM,IMR,BAND,1.0
245D6C89-C448-451B-8B0C-0A87D96B976B,,Trailhead Parking Closed for Lind Point and Caneel Hill Trail,VIIS,The parking lot at Lind Point is currently closed due to construction. Hikers can still use the parking lot at the Cruz Bay Visitor Center to access these trails. Permits for visitor center parking spaces can be obtained at the front desk.,Information,[],2023-10-19 14:39:42.0,0,Virgin Islands,National Park,VI,SER,VIIS,1.0
284BEE45-22AC-41F7-987C-E334A2E1AD6D,https://www.nps.gov/chyo/planyourvisit/hours.htm,SAFETY ADVISORY,CHYO,Please DO NOT attempt to access or park a vehicle at the Charles Young house site. It is an active construction zone closed to visitors. There are no areas for visitors to park any vehicles and/or walk on the grounds until the Young house reopens.,Caution,[],2023-10-18 12:45:35.0,0,Charles Young Buffalo Soldiers,National Monument,OH,MWR,CHYO,1.0
006D5223-C441-44F8-85D1-5187C6A8710B,,Park contact stations (visitor centers and ranger stations) closed in winter,WRST,"The national park and preserve public lands are open year-round, with limited access in winter. Visitor centers are open in summer but closed for winter between October and April. Call (907) 822-5234 or email wrst_info@nps.gov for park information",Information,[],2023-10-17 22:04:46.0,0,Wrangell - St Elias,National Park & Preserve,AK,AKR,WRST,2.0
57C9222F-761F-43A0-87BC-4DFF8141AC84,https://www.nps.gov/thro/planyourvisit/juniper-campground.htm,Winter Season Changes for Campgrounds,THRO,"Starting October 13, water will be shut off for the winter season. South Loop of Cottonwood Campground is closed for the season, but the remaining sites in the North Loop and the entirety of Juniper Campground remain open with winter rates.",Information,[],2023-10-16 17:34:28.0,0,Theodore Roosevelt,National Park,ND,MWR,THRO,1.0
C1BB554B-66C6-45EE-9F92-5FDD13A14C82,https://dot.sd.gov/mount-rushmore-pcn-04ft,Highway 244 Closed to Through Traffic,MORU,Highway 244 will be closed to through traffic from 10/2/23 through no later than 5/3/24. Access to Mt. Rushmore will remain open via U.S. Highway 16A and Highway 244 from the east. A detour will be installed around the project along U.S.,Information,[],2023-10-16 12:43:25.0,0,Mount Rushmore,National Memorial,SD,MWR,MORU,1.0
86C75326-9BC0-4843-AECA-0F419F5A2D0B,,Vistor Center and bookstore closed for season,CEBR,The Visitor Center and park bookstore are closed for the season and will reopen Spring 2024.,Information,[],2023-10-15 21:06:44.0,0,Cedar Breaks,National Monument,UT,IMR,CEBR,1.0
FFB379D4-B832-4EEA-9C56-CE1F987DAEC7,,Hopewell Furnace Winter Hours are Now in affect,HOFU,"Hopewell Furnace National Historic Site Roads, Visitor Center, and Historic Village are open to the public Wednesday through Sunday regularly for the season. Park grounds are still open daily from sunrise till sunset. Please see https://www.nps.gov/HOFU",Information,[],2023-10-14 15:20:00.0,0,Hopewell Furnace,National Historic Site,PA,NER,HOFU,1.0
F717AE70-FB4F-439F-8C77-8CE80061B282,,Closure of Lake View,INDU,"The picnic area, restrooms, and a portion of the parking lot at Lake View Beach will be closed while contractors work on an improvement project. Construction is expected through May 15, 2024, or until further notice, weather permitting.",Park Closure,[],2023-10-13 15:31:14.0,0,Indiana Dunes,National Lakeshore,IN,MWR,INDU,1.0
14C50CDD-7322-4A46-962D-B221CA39E72F,https://www.nps.gov/piro/planyourvisit/fees.htm,All Visitor Contact Stations Closed,PIRO,Passes are available for purchase online. Click 'more' to buy passes.,Park Closure,[],2023-10-13 11:56:34.0,0,Pictured Rocks,National Lakeshore,MI,MWR,PIRO,1.0
A4EB44FF-2500-41D0-8A69-3C550CDDBF8D,https://www.nps.gov/pais/planyourvisit/weather.htm,Be aware of changing beach conditions,PAIS,Beach conditions are changing frequently. Check current tide charts and weather forecasts before traveling on the beach.,Information,[],2023-10-13 10:41:20.0,0,Padre Island,National Seashore,TX,IMR,PAIS,1.0
66904715-8E05-4547-8619-8C971910F7A0,https://www.nps.gov/sahi/planyourvisit/conditions.htm,Current Visiting Requirements,SAHI,Tours of the Roosevelt Home are Thursday-Sunday by advanced reservation only via Recreation.gov. The Old Orchard Museum is open Thursday-Sunday from 11:00am-4:00pm. Trails and grounds open daily.,Park Closure,[],2023-10-10 12:54:22.0,0,Sagamore Hill,National Historic Site,NY,NER,SAHI,1.0
9E35EBE0-C5F3-4E2E-93AC-697EA2E86F6C,,Jefferson Memorial elevator,THJE,"The elevator from the ground level to the chamber of the Jefferson Memorial may be intermittently out of order. Visitors can take steps, but if you require an elevator for a successful visit, please call this number for current status: 202-426-6841.",Information,[],2023-10-10 11:30:13.0,0,Thomas Jefferson,Memorial,DC,NCR,THJE,1.0
8743E66F-BDAB-42A0-82EF-6907077189CC,https://www.nps.gov/fous/learn/news/fort-union-announces-winter-schedule-beginning-october-9-2023.htm,"Winter Hours: Wednesday - Sunday, 9:00 – 5:00 Central Time and closed Monday - Tuesdays.",FOUS,"Beginning October 9, 2023, through March 30, 2024, Fort Union Trading Post National Historic Site will be open Wednesday through Sunday, 9:00 – 5:00 Central Time and closed Monday and Tuesdays.",Information,[],2023-10-06 15:40:11.0,0,Fort Union Trading Post,National Historic Site,ND,MWR,FOUS,1.0
E9E341A2-0870-4229-AB76-D55EC3822275,https://www.parksconservancy.org/projects/china-beach,Very limited parking at China Beach (updated work hours in October 2023),GOGA,A majority of the parking lot will be closed as a multi-phase project kicks off. Access to the beach will remain open. Work will occur from sunrise to sunset & on weekends in October. The first phase is expect to complete next year. See link for more.,Information,[],2023-10-04 19:28:56.0,0,Golden Gate,National Recreation Area,CA,PWR,GOGA,1.0
5AA5C1C4-C4E0-49DD-A8D7-17C9BEAAD40E,,Potable water only at Lehman Caves Visitor Center,GRBA,Potable water is not available at campgrounds at this time. Potable water for filling containers can be found at the Lehman Caves Visitor Center.,Caution,[],2023-10-01 14:11:11.0,0,Great Basin,National Park,NV,PWR,GRBA,1.0
8715F2DC-6A1C-4D26-9AEA-667368C4FE49,https://www.nps.gov/frhi/planyourvisit/hours.htm,Winter Hours,FRHI,The Gallatin House is open Saturdays and Sundays October 1 - April 30.,Information,[],2023-10-01 10:13:09.0,0,Friendship Hill,National Historic Site,PA,NER,FRHI,1.0
FEBE6323-748B-42FD-9E51-D7346FEE9865,https://www.nps.gov/bith/planyourvisit/safety.htm,Hunting Season Underway: Sep 30 to Feb 29,BITH,"Hunting is allowed in the following units: Big Sandy Creek, Beech Creek, Lance Rosier, Beaumont, Neches Bottom & Jack Gore Baygall. People entering those units should wear orange. Most hiking trails are NOT in hunting zones (exception: Big Sandy Trail).",Caution,[],2023-09-30 14:20:08.0,0,Big Thicket,National Preserve,TX,IMR,BITH,1.0
A4F80D25-83B0-474D-8F2D-5281069E97B3,https://www.nps.gov/tule/planyourvisit/basicinfo.htm,Visitor Center Closed for the Winter Season,TULE,"The visitor center is now closed for the season. To request a site tour, call 530-667-8119 at least 2 weeks in advance.",Information,[],2023-09-30 12:45:17.0,0,,,,,,
3E68D9A3-7D6A-4BB0-9189-9790B9D7E0AD,,"Temporary Closure of Chubb Hollow, including pavilion, group sites and trail access",OZAR,"A temporary closure of the Chubb Hollow area, including pavilion, group camping sites, and trail access is in effect. This closure is due to renovation of the area in conjunction with the Big Spring Lodge and Cabins project.",Information,[],2023-09-28 16:07:52.0,0,Ozark,National Scenic Riverways,MO,MWR,OZAR,1.0
B6DEFC30-C21C-4E29-A626-5FFCEA446EA8,,River Ferry at Akers (on State Highway K) CLOSED until further notice,OZAR,The Akers Ferry on State Highway K will not be in service until further notice.,Park Closure,[],2023-09-28 16:06:04.0,0,Ozark,National Scenic Riverways,MO,MWR,OZAR,1.0
1F14DC4D-8ECA-4B95-B2EF-CFAA1A3286A3,https://www.nps.gov/cuva/planyourvisit/safety.htm,Vehicle Break-in and Theft Warning,CUVA,"Car break-ins in Cuyahoga Valley have tripled since 2022, resulting in theft of personal items like credit cards. Do not leave valuables in your car. As a last resort, lock items in your trunk before arriving. Thieves target parking lots regularly.",Caution,[],2023-09-27 15:24:02.0,0,Cuyahoga Valley,National Park,OH,MWR,CUVA,1.0
B6E66C3E-B13A-43D8-9C74-C3773FE4ABD8,,Road Open To: Mile 13 (Mountain Vista),DENA,"The Denali Park Road is open to Mile 13, Mountain Vista. Wintry conditions beyond that point prevent vehicle travel, though pedestrian travel is permitted.",Information,[],2023-09-27 15:04:21.0,0,Denali,National Park & Preserve,AK,AKR,DENA,2.0
5FD4C7B2-18ED-440C-9BE5-8DE97483C50D,https://nps.gov/colm/planyourvisit/conditions.htm,Restroom Closures,COLM,"The restrooms at the campground and picnic area will be closed in stages during renovation. Portable toilets are available, and one restroom will remain open while the other is being worked on.",Information,[],2023-09-22 18:36:47.0,0,Colorado,National Monument,CO,IMR,COLM,1.0
D7A859B7-A89C-4E2C-839D-F051F21D39B1,,Reminder: Look Before Parking,FOMR,Visitors are reminded to park in marked parking spaces. Parking in the grass or other alternative areas is unauthorized. Please help us #KeepFortMonroeBeautiful.,Information,[],2023-09-22 17:28:07.0,0,Fort Monroe,National Monument,VA,NER,FOMR,1.0
2DF778E6-66C9-430F-B159-1F63EAD73964,https://www.nps.gov/tont/planyourvisit/cashless-fee-collection-faq.htm,Tonto National Monument has moved to cashless fee collection,TONT,"Tonto National Monument accepts only electronic card payments for entrance fees. Electronic payment reduces transaction times, saves money, and improves accountability.",Information,[],2023-09-18 17:12:59.0,0,Tonto,National Monument,AZ,IMR,TONT,1.0
AE2C2076-D98C-4840-8F69-FE4809EDA426,,Natchez Visitor Center Closed,NATC,"The Natchez Visitor Center is closed for the installation of a new HVAC system. For those seeking visitor information, we direct you to the offices of VisitNatchez at 500 Main Street or their website, VisitNatchez.org. We apologize for any inconvenience.",Information,[],2023-09-15 15:56:48.0,0,Natchez,National Historical Park,MS,SER,NATC,1.0
81D02E13-49AA-4F41-95AD-8B4434D04FDB,,new hours of operation,THRB,"Beginning September 10, 2023, The Theodore Roosevelt Birth House will have new hours of operation. The house will be open Wednesday through Sunday, 10am to 4pm.",Information,[],2023-09-13 16:21:25.0,0,Theodore Roosevelt Birthplace,National Historic Site,NY,NER,THRB,1.0
3E6B88BA-23DE-4ABA-8E25-63339747A440,http://www.nps.gov/slbe/planyourvisit/conditions.htm,Platte River Campground closure May 2024,SLBE,"Platte River Campground will be closed for the month of May 2024 while it undergoes pavement preservation. As a result, reservations will not be released for the month of May 2024.",Information,[],2023-09-13 10:25:17.0,0,Sleeping Bear Dunes,National Lakeshore,MI,MWR,SLBE,1.0
DEF8125B-53B7-4E18-8C4E-4C753E47C674,https://www.modot.org/southwest,Occasional lane closures and traffic delays due to construction at Hwy ZZ & Farm Rd 182,WICR,"Please be advised of potential delays or route obstructions to the Wilson's Creek National Battlefield Entrance from Hwy ZZ starting Monday, September 18th. Entering Wilson's Creek National Battlefield from Farm Road 182 via Battlefield may be faster.",Information,[],2023-09-13 09:35:49.0,0,Wilson's Creek,National Battlefield,MO,MWR,WICR,1.0
61AC50D4-B1DC-4D0E-9E2D-3CF26884FA85,https://www.nps.gov/fila/planyourvisit/saxton-house-tours.htm,Saxton House by Guided Tour Only,FILA,"We offer guided tours of the Saxton House at 10:00am, 12:00pm, and 2:00pm. Tours have a capacity of fifteen people per tour and begin at the Education Center. Tickets are on a first come first serve basis.",Information,[],2023-09-12 14:24:13.0,0,First Ladies,National Historic Site,OH,MWR,FILA,1.0
EF7A6680-0F56-4EA3-985A-C7750D5E09C7,https://www.nps.gov/gate/learn/management/spring-creek-park-environmental-cleanup-project.htm,Spring Creek (Queens) Closed to the Public,GATE,"Spring Creek is closed to the public at this time. The NPS is conducting field investigations as part of a Remedial Investigation at the site. Spring Creek is located in Queens, NYC.",Park Closure,[],2023-09-07 15:28:49.0,0,Gateway,National Recreation Area,"NY,NJ",NER,GATE,1.0
5AA505D1-585E-4776-86F9-AFB02034840B,,Dead Horse Bay (Brooklyn) Remains Closed to the Public,GATE,"The entire southern area of Dead Horse Bay, including Glass Bottle Beach, is closed to the public. Crews are working in these areas using heavy brush clearing equipment and performing radiation surveys. Dead Horse Bay is located in Brooklyn, NYC.",Park Closure,[],2023-09-07 15:28:18.0,0,Gateway,National Recreation Area,"NY,NJ",NER,GATE,1.0
FDD7A490-C9D3-4EA9-A2EC-8C256D30F59C,,Melrose Mansion Guided Tours,NATC,"Reservations for guided tours of the mansion must be made on Recreation.gov. The tour is $11.00 and are at 9, 10, 11, 2, 3, and 4; masks are optional. The estate is open daily from 8:30 a.m. to 5:00 p.m. The grounds and outbuildings are free.",Information,[],2023-09-07 15:11:20.0,0,Natchez,National Historical Park,MS,SER,NATC,1.0
697FC423-2DCA-4ECC-B97C-F8FA83A8F720,,William Johnson House Reopens!,NATC,The first floor exhibit hall of the William Johnson House re-opened to the public on Sept. 1. The second floor family living quarters remain closed at this time.,Information,[],2023-09-06 11:08:12.0,0,Natchez,National Historical Park,MS,SER,NATC,1.0
734DA552-488D-4A3F-979D-751E95AB05CA,https://www.nps.gov/moja/road-conditions.htm,Cima Road between Cima and Interstate 15 CLOSED Until March 2024,MOJA,"Cima Road between Kelso Cima Road in Cima and Interstate 15 along the north preserve boundary is CLOSED to all vehicles. Please do not drive around barricades, or cross this active construction zone in the Cima Dome area.",Park Closure,"[{'title': 'Cima Road Closed to ALL VEHICLES due to Construction', 'id': '734DA552-488D-4A3F-979D-751E95AB05CA', 'type': 'roadevent', 'url': 'https://www.nps.gov/moja/planyourvisit/conditions.htm'}]",2023-09-01 11:42:10.0,0,Mojave,National Preserve,CA,PWR,MOJA,1.0
ECAE6124-0035-4D1F-94D8-E922E10B6A9D,https://www.nps.gov/hstr/planyourvisit/index.htm,"All Tickets are First-Come, First Served; We Cannot Take Reservations",HSTR,"All tickets to the Truman Home and the Truman Farm Home are first-come, first-served. At this time, we are unable to take any reservations for groups. No tickets are issued at the Truman Home itself...all tickets issued at the visitor center.",Information,[],2023-08-30 16:20:53.0,0,Harry S Truman,National Historic Site,MO,MWR,HSTR,1.0
573D5503-56BA-48E5-ACC8-31C3CEAE2EBD,https://www.nps.gov/gwmp/learn/management/record-of-determination-for-temporary-partial-closure-of-potomac-heritage-national-trail-at-glebe-road-bridge-during-construction-activities.htm,Potomac Heritage National Scenic Trail Closure along George Washington Memorial Parkway,POHE,There is a temporary closure of the Potomac Heritage National Scenic Trail crossing underneath Glebe Road Bridge due to construction along the George Washington Memorial Parkway. This work is a subsect of the North Parkway rehabilitation.,Park Closure,[],2023-08-29 16:11:59.0,0,Potomac Heritage,National Scenic Trail,"DC,MD,PA,VA",NCR,POHE,1.0
9748761F-D8AD-497A-856D-1EB69753B62B,https://www.nps.gov/colo/learn/news/2023-colonial-parkway-rehab.htm,"Rehabilitation of Colonial Parkway begins August 14, 2023, will cause closures",COLO,"Beginning Monday, August 14, 2023, construction will close the Colonial Parkway from the Williamsburg Tunnel southward to the Route 199 interchange. The North England Street access ramp will remain open to local traffic through Summer 2024 (estimate).",Park Closure,[],2023-08-29 10:40:19.0,0,Colonial,National Historical Park,VA,NER,COLO,1.0
B97DB156-24E1-4ACF-8710-48ECCCF4F35A,,Drinking Water Not Available at Rush Campground,BUFF,Drinking water is not available at Rush Campground. Please plan accordingly if you are planning to camp at Rush or utilize the water spigot before embarking into the Lower Wilderness.,Information,[],2023-08-28 16:55:47.0,0,Buffalo,National River,AR,MWR,BUFF,1.0
2A9DC11C-E151-4673-9196-F795BDD45544,https://www.nps.gov/cavo/planyourvisit/fees.htm,Credit/Debit Card Only to pay entrance fees,CAVO,"Capulin Volcano only accepts credit/debit cards for entrance fees. Our cooperating association Park Store accepts cash, credit/debit cards, and checks. There are limited cash only entrance passes available through our cooperating association Park Store.",Information,[],2023-08-28 16:55:27.0,0,Capulin Volcano,National Monument,NM,IMR,CAVO,1.0
31113EF3-FFDB-49DC-A6BC-201DF5B6D5CD,,Parking is not permitted on the Kyles Landing Road (County Road 56),BUFF,"Parking will no longer be permitted on the road to allow space for emergency vehicles to safely enter the park. There will be ‘No Parking’ signs placed along the Kyles Landing Road, also known as County Road 56.",Information,[],2023-08-28 16:54:56.0,1,Buffalo,National River,AR,MWR,BUFF,1.0
7E884441-2F09-40AC-8A64-E5D417A26A8B,https://www.nps.gov/sagu/blowdown-2023.htm,Saguaro Blowdown 2023,SAGU,"On August 22, Tucson Mountain District experienced a blowdown that knocked over or damaged a large number of saguaros and other vegetation in Saguaro National Park.",Information,[],2023-08-26 12:51:40.0,0,Saguaro,National Park,AZ,IMR,SAGU,1.0
9452C808-7528-4F0A-8FB9-EDAFB30AFDA5,https://www.nps.gov/amis/learn/nature/aquatic-invasive-species.htm,Help Prevent Invasive Mussel Infestation,AMIS,"A number of lakes, including some close to Amistad, are infested with aquatic invasive species that damage natural ecosystems and waterways. Boaters are advised to Clean, Drain, and Dry all boats and equipment every time. Click more to learn how to help.",Caution,[],2023-08-25 11:10:25.0,0,Amistad,National Recreation Area,TX,IMR,AMIS,1.0
7E900C04-C9EB-4029-9639-DFF2C40596D1,https://www.nps.gov/wicr/planyourvisit/directions.htm,Navigation Warning,WICR,Some navigation systems on devices misdirect visitors driving to Wilson’s Creek National Battlefield. Please note that the entrance to the park is at the visitor center located near the Southeast intersection of Hwy ZZ and FR 182.,Information,[],2023-08-25 10:55:09.0,0,Wilson's Creek,National Battlefield,MO,MWR,WICR,1.0
7A5F3379-0B28-46F9-8F0E-6740A311776F,https://www.nps.gov/gree/learn/management/index.htm,Perimeter trail detour,GREE,We are temporarily closing the Perimeter trail from 0.0 to 0.4 for visitor safety. The erosion is causing a visitor safety problem. Most Perimeter trail users park at the Sweetgum Picnic Area to access the Perimeter trail.,Information,[],2023-08-24 14:41:22.0,0,Greenbelt,Park,MD,NCR,GREE,1.0
BDADDEAE-89F9-4A18-B178-DD1136BA9C77,,Perimeter trail detour,GREE,We are temporarily closing the Perimeter trail from 2.4 to 3.4 for visitor safety. The erosion is causing a visitor safety problem. Most Perimeter trail users park at the Sweetgum Picnic Area to access the Perimeter trail. There are detour signs.,Information,[],2023-08-24 14:41:00.0,0,Greenbelt,Park,MD,NCR,GREE,1.0
57FF8837-5DF5-4A6B-B5B2-BA2A578015A4,https://www.nps.gov/guis/learn/news/perdido-key-area-visitor-use-improvement-project-to-begin-early-september.htm,Johnson Beach Road Closure,GUIS,"Johnson Beach Road beyond the parking lot is closed to all vehicle, bicycle, and pedestrian traffic. The park pavilions, facilities, and the main parking lot will remain open for public day use.",Park Closure,[],2023-08-21 13:57:41.0,0,Gulf Islands,National Seashore,"FL,MS",SER,GUIS,1.0
BB255FF0-1093-4A3B-ACB9-41C1DFF267DB,,4-wheel drive recommended for beach driving,PAIS,4-wheel drive is recommended if driving on North and South Beach.,Information,[],2023-08-20 11:47:45.0,0,Padre Island,National Seashore,TX,IMR,PAIS,1.0
05BE3804-6569-4528-8C9E-039208AA46EF,https://www.nps.gov/locations/hawaii/hawaii-wildfires.htm,Hawai'i Wildfires,PUHE,NPS.gov information page set up for wildfires in Hawai'i.,Information,[],2023-08-19 15:46:23.0,0,Puukohola Heiau,National Historic Site,HI,PWR,PUHE,1.0
B3A82B2D-07C3-4654-858E-BA74FB036590,https://www.tenement.org/accessibility/,Elevator Outage,LOEA,"Due to a mechanical malfunction, our elevator is out of service until further notice. All building tours at this time will require the use of stairs. For questions about tour accessibility, please e-mail LESTM@tenement.org.",Caution,[],2023-08-18 11:35:26.0,0,,,,,,
29454FEE-8B0E-433A-90EA-1C491E2B0187,,Drive Cautiously - Endangered Birds on Roadway,HALE,"Nēnē (Hawaiian geese) and ʻuaʻu (Hawaiian petrel) are nesting in the park and may land on or frequent park roads, parking lots, and road leading up to the park. Drivers are reminded to drive at the posted speed limits and exercise caution.",Information,[],2023-08-17 19:27:14.0,1,Haleakala,National Park,HI,PWR,HALE,1.0
2BBFFEC0-33CE-4770-A636-74894326262A,,Road Damage,AMCH,"Due to damage from heavy rains, some roads may require high clearance or 4x4 vehicles for passage. Please use caution when approaching and driving on roadways.",Caution,[],2023-08-17 13:07:20.0,1,,,,,,
904EBC6E-2A50-4F5A-910A-3B0987C9A54D,https://www.nps.gov/foma/learn/news/propose-1-reservation-fee-for-special-events.htm,Proposal for $1 reservation fee for special events,FOMA,"Proposing a $1 reservation fee for after-hours special events, including the popular Torchlight Tours. This $1 reservation fee is necessary to allow for on-line reservations for these programs and to ensure space is available. Open for public comment.",Information,[],2023-08-17 11:42:29.0,0,Fort Matanzas,National Monument,FL,SER,FOMA,1.0
2014D59A-8043-452E-A007-50DECE1E7C8A,,Internal and External Wheelchair Lift Out of Service,VAMA,The outside lift and inside elevator are both out of service. We hope to have this issue resolved as soon as possible.,Information,[],2023-08-17 11:31:21.0,0,Vanderbilt Mansion,National Historic Site,NY,NER,VAMA,1.0
3949A0BC-9FC3-483A-892A-52B73482783A,https://www.us50info.com,U.S. Highway 50 Roadwork,CURE,Road construction with delays and nightly closures on US Highway 50 between Cimarron and Dillon Pinnacles continues at least through November 2023. The road is open to two-way traffic on weekends and holidays. Cycling is not permitted through the project.,Information,[],2023-08-14 16:54:28.0,1,Curecanti,National Recreation Area,CO,IMR,CURE,1.0
