id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate
C213E402-79E1-48A4-9B76-C33A247C8395,,National Cemetery Closed to Vehicles; Open to Pedestrians,vick,"Due to weather related incidents, Vicksburg National Cemetery is closed to vehicular traffic, however it is open to pedestrians. Visitor can park in the adjacent USS Cairo parking lot and walk into the cemetery.",Park Closure,[],2024-05-02 18:13:26.0
D0463B88-5060-421E-8438-3E8B3B2EA8BF,https://www.nps.gov/choh/learn/management/superintendent-s-compendium.htm,Hiking in Gold Mine Tract,choh,Visitors are restricted to the designated trails within the Gold Mine Tract in the Great Falls area. This location is generally defined as that area bordered by MacArthur Boulevard and Berma Road and depicted on the Great Falls Maryland Hiking Map.,Caution,[],2024-03-26 09:44:24.0
88590FD8-1D4F-47D8-99C4-DB9D7E172BAD,,River Ferry at Akers (on State Highway K) CLOSED until further notice,ozar,The Akers Ferry on State Highway K will not be in service until further notice.,Caution,"[{'title': 'Akers Ferry Closure', 'id': '88590FD8-1D4F-47D8-99C4-DB9D7E172BAD', 'type': 'roadevent', 'url': 'https://www.nps.gov/ozar/planyourvisit/conditions.htm'}]",2024-03-05 10:29:47.0
123E2192-4095-4B79-9752-D7408F4D6B4D,https://www.nps.gov/buff/planyourvisit/south-woolum-road-closed-alternate-route-available.htm,"South Woolum Road Closed, Alternate Route Available",buff,"In the interest of safety, the South Woolum Road has been closed. The Woolum launch and campground remain open.",Park Closure,"[{'title': 'South Woolum Road Closure', 'id': '123E2192-4095-4B79-9752-D7408F4D6B4D', 'type': 'roadevent', 'url': 'https://www.nps.gov/buff/planyourvisit/conditions.htm'}]",2024-02-23 12:47:47.0
97D83B2E-A67F-4C5F-96F0-A173B573BF7B,https://www.nps.gov/thingstodo/gumo_drive_to_williams_ranch.htm,Williams Ranch Road Closed,gumo,The Williams Ranch Road is currently impassable and closed to public access due to unsafe conditions.,Information,"[{'title': 'Williams Ranch Road Closure', 'id': '97D83B2E-A67F-4C5F-96F0-A173B573BF7B', 'type': 'roadevent', 'url': 'https://www.nps.gov/gumo/planyourvisit/conditions.htm'}]",2024-02-01 17:37:05.0
57F5103D-99E6-445B-BD93-F947D4EA6E06,https://www.nps.gov/whsa/planyourvisit/park-closures.htm,Park Closures,whsa,From time to time the missile range that surrounds the park performs military testing that may require the closure of the park or Highway 70. Please plan your visit around upcoming military tests.,Information,[],2024-01-02 13:34:42.0
7F190DA8-E672-48C1-8AAA-8E661133FE49,https://azstateparks.com/ohv,Arizona Off-Highway Vehicle (OHV) Requirements for Residents and Non-residents.,para,Off-highway vehicles (OHVs) are required by law to display a valid OHV decal to operate on public and state trust lands in Arizona. This includes “street legal” vehicles that meet these two requirements.,Information,[],2023-12-29 18:25:00.0
9B487617-E409-4E07-9CD0-7259C25E8B47,,"Route 7 from Sawmill, AZ is NOT recommended",cach,"Entering the park from the east at Sawmill, AZ on Route 7 is not recommended. Part of this route is UNPAVED and UNMAINTAINED. Please stay on paved roads, such as Indian Route 64 from Tsaile, AZ and Highway 191/Route 7 from Chinle, AZ.",Information,[],2023-12-13 18:22:22.0
FA896BD1-1B45-4E5B-9C1E-9D80826053A6,https://www.nps.gov/laro/learn/news/hawk-creek-lane-restriction.htm,Hawk Creek Lane Restriction at Lake Roosevelt National Recreation Area,laro,"Due to undercutting action of Hawk Creek on the access road between the Hawk Creek campground and boat launch, the road will be reduced to one lane until further notice. Use caution while on this road.",Park Closure,[],2023-12-11 14:56:18.0
7E44AFE1-C366-4251-816B-A4C8CFCEB40C,https://www.nps.gov/band/planyourvisit/directions.htm,The Use of GPS is NOT Recommended,band,Numerous visitors have been routed to remote trailheads and out-of-the-way roads trying to use GPS to reach the main park area or shuttle stop.,Caution,[],2023-12-02 16:04:00.0
34A77005-0F10-46D2-887F-6ED1F43A6C2D,,"Pozo Nuevo Road to Bates Well Ranch High Clearance, 4-Wheel Drive Only",orpi,"High Clearance, 4-wheel drive is required from where Pozo Nuevo Road begins along South Puerto Blanch Drive to Bates Well Ranch area. The road is washed out in areas. Bates Well Ranch is still accessible from the north on Darby Well Road.",Caution,[],2023-10-24 15:55:47.0
E63B3C9F-D8D2-4242-8FC3-278ACC475C0D,,Vehicle Break-in and Theft Warning,cuva,"Car break-ins in Cuyahoga Valley have tripled since 2022, resulting in theft of personal items like credit cards. Do not leave valuables in your car. As a last resort, lock items in your trunk before arriving. Thieves target parking lots regularly.",Caution,[],2023-09-27 15:24:02.0
67391665-683E-4F3F-A8EB-AFFDE137D31C,,4-wheel drive recommended for beach driving,pais,4-wheel drive is recommended if driving on North and South Beach.,Information,[],2023-08-20 11:47:45.0
AD2DA1FB-E0A4-4990-8DC6-BC98A974930C,,Drive Cautiously - Endangered Birds on Roadway,hale,"Nēnē (Hawaiian geese) and ʻuaʻu (Hawaiian petrel) are nesting in the park and may land on or frequent park roads, parking lots, and road leading up to the park. Drivers are reminded to drive at the posted speed limits and exercise caution.",Information,[],2023-08-17 19:27:14.0
6193845F-683B-49B4-901B-FC5403A53D30,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,alca,"You can help prevent vehicle break-ins in parking lots. Before leaving your car to catch the ferry: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:45:16.0
B127187F-76DD-4147-8AB5-CEC00AA6700D,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,muwo,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:31:56.0
FDC95683-8853-4829-8A84-6E7E886B1C7A,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,prsf,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:30:52.0
B7A06513-5CF2-4CC8-9091-3B80E52C2D0B,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,fopo,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:29:24.0
47FB46E0-9B49-4116-A527-C0FE070F96FA,https://t.co/JZaIRxjnp7,Expect long lines at entrances on weekends.,mora,Lengthy delays are likely at the southwest park entrance on SR706 on weekends. Check Google Maps for backup (represented by the orange/red line) at link below. Please do not block driveways or roads while in line outside the park.,Information,[],2023-07-07 16:20:51.0
D7C2DF87-36BF-44F2-99B4-3EF76DAC2597,,South Unit Road from the Old East Entrance station mile near marker 22 to mile marker 28,thro,"Due to major road repair work, the former scenic loop between the Old East Entrance Station (near mile marker 22) and mile marker 28 is closed to all traffic, including pedestrian, and bicycle access.",Caution,[],2023-06-14 16:41:12.0
7BFF9E67-1275-4440-8396-6ED36C900F7A,,Roadwork may cause delays on US 41/Tamiami Trail,ever,"Current roadwork is ongoing along the park's northern boundary on US Highway 41/Tamiami Trail to raise the road for Everglades Restoration benefits. Drivers may experience up to 15-minute delays and should watch for personnel, equipment and slow downs.",Caution,[],2023-04-20 18:00:07.0
35BD1159-10BB-41BC-963B-C663652CFBC2,,County Line Road Closed Monday To Friday,vafo,"County Line Road is closed during the week, from Monday through Friday. The closure will apply to all vehicular, pedestrian, and bicycle traffic. Please find an alternate route.",Information,[],2023-04-17 13:51:33.0
2FF5C64E-7567-40A0-96E7-6D00BB5B645B,,Passaic River Trail Bridge washed out,morr,"Tropical Storm Ida washed out the Passaic River bridge on the Patriot's Path Trail south of Tempe Wick Road. This area is a known habitat of the endangered wood turtle, so do not wade, walk, or let your dog run in the river at this location.",Caution,[],2023-04-12 15:15:21.0
E81F00BD-8469-458F-88CD-79CF377096A4,,"Volcano Road Closed to RVs and Buses over 26 feet, and to all Trailers.",cavo,"The Volcano top road is not accessible to RVs, buses, attached trailers, or any other vehicle over 26 feet in length, due to the narrowness and weight limits of Volcano Road. Trailer drop off and RV/bus parking is available at the Visitor Center.",Park Closure,[],2023-04-11 13:13:44.0
1ED85C21-EB71-4CBE-80A9-4A889494FA4E,,Temporary Blackland Prairie Trail Closure to Equestrians,natt,"Heavy rain has undermined a culvert making it unsafe for passage. Due to horse trailer parking availability, the entire section is closed to equestrians. Hikers are still able to travel from the railroad tracks to the Parkway Visitor Center.",Park Closure,[],2023-03-08 14:47:37.0
BD961B65-1849-4977-930B-C0CBA73E8A03,,Pet Policy,azru,"Pets are not allowed inside the visitor center at Aztec Ruins, nor are they allowed on the archaeological trail through Aztec West. Pets are welcome in the parking lot, the picnic area, and along the Old Spanish Trail. Service animals are the exception.",Information,[],2022-10-27 17:38:35.0
89E8F214-29EB-4BF5-B85E-01A4212E4F69,https://www.nps.gov/dena/planyourvisit/conditions.htm,Park Operations Altered Due to Pretty Rocks Landslide,dena,Summer access to facilities and services in Denali remains altered due to the Pretty Rocks Landslide and the associated closure of the Park Road at Mile 43. Check here for more information on what to expect.,Park Closure,[],2022-09-19 14:11:22.0
7EF3C4AE-4A5C-432A-83D3-D62231362FD1,https://www.nps.gov/articles/monsoon-season.htm,Monsoon Season & Flash Floods,care,"Heavy rains can cause sudden flooding, especially in canyons and washes. Do not drive or hike through flood waters. Get to high ground and wait for floods to subside. Some roads may close temporarily; closures are posted at the visitor center.",Caution,[],2022-07-12 15:11:21.0
49AA3E71-0DE2-43B6-98CB-6F2E5FB4114F,,Dangerous Highway Crossing,tapr,"Highway 177 is 60 mph with a blind spot directly across from the house. Safely use the highway underpass to the Fox Creek Trail just south of the visitor center parking lot. Be smart, stay alive.",Caution,[],2022-03-26 15:20:42.0
76963DF5-FF4B-4C00-8F86-2ECA0AED7446,https://www.nps.gov/pinn/planyourvisit/hours.htm,High Crowds & Park Capacity,pinn,"High visitation may require limiting access to Bear Gulch and other parking areas in the park. If all parking lots reach capacity, incoming traffic will not pass the campground until space is available. This occurs most often between 8a and 3p on weekends",Information,[],2022-01-19 14:37:31.0
D8CA79CE-E4C5-4DC7-939C-AA682196CA7E,,All 3 petroglyph viewing trails are open. No trails at VC. WNPA Park Store open 9am - 4pm.,petr,"Drive to petroglyph viewing trails: Boca Negra Canyon (open 8:30 am - 4 pm); Rinconada and Piedras Marcadas Canyons (open 8 am to 5 pm). The Volcanoes Day Use Area (no petroglyphs, open 9 am to 5 pm). WNPA Park Store open for shopping 9am - 4pm daily.",Information,[],2021-08-06 10:49:22.0
768A062E-B105-44FC-8F59-3605699FC4AA,https://www.nps.gov/badl/planyourvisit/directions.htm,Navigation,badl,"Do not rely on GPS digital navigation systems to find your way to Badlands National Park. Please note that the Visitor Center at 25216 Ben Reifel Road, Interior SD 57750 is located just off I-90.",Caution,[],2020-12-16 09:25:24.0
B171D571-FE0E-4920-B8B4-5C35D646DD4F,,Notice to travelers to National Cemetery,anjo,"Due to the narrow roadway & tight turn, RVs, mobile homes, charter buses, delivery trucks, or vehicles with trailers are prohibited from the crest of Monument Hill. Check for information about parking at the Visitor Center upon your arrival.",Caution,[],2019-08-12 15:39:35.0
87F12777-F902-4017-8783-2A28241A0458,,RV and Tractor Trailer Parking at the Visitor Center,whsa,There is limited space for parking for recreational vehicles and trailers in the parking lot directly in front (south) of the visitor center. RVs are asked to not park in the lot behind the visitor center. There is no parking space for tractor trailers.,Information,[],2019-02-05 14:36:01.0
07FA0182-FE82-4689-9355-B863754A45A9,https://www.nps.gov/mimi/planyourvisit/directions.htm,Warning about GPS Systems!,mimi,"Vehicle Navigation Systems and GPS units may provide inaccurate information—sending drivers the wrong way on one-way roads, leading them to dead ends in remote areas, or sending them on roads which are impassable. Use the Interstate exits for wayfinding.",Caution,[],2017-08-02 08:27:14.0
7D2EBFB8-4ACF-498E-B6E7-E4E50D4649A7,https://www.nps.gov/crmo/planyourvisit/directions.htm,Navigation,crmo,Please do not rely upon GPS digital navigation systems to find your way to Craters of the Moon. Please note that the Visitor Center at 1266 Craters Loop Road is located just off U.S. Highway 20/26/93 and is not accessed via any unpaved roads.,Caution,[],2017-01-13 08:33:59.0
