extraction_date,is_start_date_verified,is_end_date_verified,is_start_position_verified,is_end_position_verified,types_of_incident,start_date,end_date,location_method,vehicle_impact,beginning_accuracy,ending_accuracy,start_date_accuracy,end_date_accuracy,Id,_id,core_details.name,core_details.data_source_id,core_details.event_type,core_details.road_names,core_details.direction,core_details.description,types_of_work,data_source_id,organization_name,update_date,contact_name,contact_email,update_frequency
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,0ca84871-3fe3-7ab8-0fe4-25eff8b4ad37,101,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],eastbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,0fb395f0-9717-0a23-50ed-60fc58f0a671,102,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],southbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,12310eb0-d276-4cc4-8ee5-891e9e774032,103,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],eastbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,14291ada-c7f1-1336-7bd3-df5005b24cb6,104,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],westbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,2b5562aa-eb37-76d3-5ad9-c0e1f7f2a1a6,105,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],westbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,380c93df-86c9-7b8a-3aa3-66a9d6c89f43,106,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],westbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,4b94c77c-95c1-187c-f616-598ae7ac45e3,107,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],southbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,600150a0-a305-6c21-a283-f265bd27044f,108,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],eastbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,641be6b4-ca39-856c-90cd-b37ae57c55a7,109,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],northbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,7a27e87f-5416-067e-2052-8e8b2d24012c,110,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],southbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,81c83971-613e-1df2-7ccb-252a30525a65,111,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],eastbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,8fad9932-ee95-2e0d-0563-4f14a662de2f,112,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],eastbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,95a8644e-9665-fac7-e7a1-8d02e2a30b38,113,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],northbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,9c29fc32-f149-7508-8d02-0a7351af98d6,114,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],northbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,a8750847-3180-c217-c3f2-ffdd1def91a1,115,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],eastbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,aae09400-189a-9e3b-9a3a-ddc59ab6513e,116,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],westbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,af43d77d-e992-60bc-a6d1-810f8d806fa3,117,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],southbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,bc2039e9-7ea3-17cf-5670-af2f9616da62,118,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],westbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,bf622dae-da8a-4d23-73b7-a53a7a65cc56,119,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],southbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,c1a755be-fc3e-494b-1205-4c6c93286b87,120,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],southbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'fire-prescribed', 'description': 'On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.'}]",2026-04-08T04:00:00Z,2026-04-10T03:59:59Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,ffafcfeb-597d-13fe-4d18-0bee52b0fd09,121,Little Round Top and Munshower Field Prescribed Fire,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,incident,[],northbound,"On April 8, park staff will conduct a prescribed fire at Little Round Top and Munshower Field. To ensure visitor and fire fighter safety, multiple roads and trails will remain closed until all fire activity and safety protocols have been met.",,81133818-9dfd-48f0-2ca9-08d4c7ad36e2,Gettysburg,2024-11-13T23:14:31.587489Z,Gettysburg,gett_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2021-01-01T15:28:00Z,2026-12-31T15:28:00Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,b6d3e9fa-43a2-f39b-0ef0-3b4c1cd505c1,122,Akers Ferry Closure,8138990c-9d3f-4856-2d87-08d4c7ad36e2,work-zone,['State Highway K'],southbound,The Akers Ferry on State Highway K will be out of service until further notice.,,8138990c-9d3f-4856-2d87-08d4c7ad36e2,Ozark National Scenic Riverways,2024-03-05T15:31:31.090197Z,Ozark National Scenic Riverways,OZAR_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2021-01-01T15:28:00Z,2026-12-31T15:28:00Z,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,f2ad30cc-ebc7-a070-50e5-a7289c8b79b3,123,Akers Ferry Closure,8138990c-9d3f-4856-2d87-08d4c7ad36e2,work-zone,['State Highway K'],northbound,The Akers Ferry on State Highway K will be out of service until further notice.,,8138990c-9d3f-4856-2d87-08d4c7ad36e2,Ozark National Scenic Riverways,2024-03-05T15:31:31.090197Z,Ozark National Scenic Riverways,OZAR_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'flood-flash', 'description': 'Road closed due to severe flood damage.'}]",2023-02-01T21:20:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,1e9c7870-4b22-c152-9dab-4cfdb275e5d6,124,Williams Ranch Road Closure,a44eadde-41ec-4499-2cc7-08d4c7ad36e2,incident,['Williams Ranch Rd.'],northbound,Road closed due to severe flood damage.,,a44eadde-41ec-4499-2cc7-08d4c7ad36e2,Guadalupe Mountains National Park,2024-02-01T22:37:14.353738Z,Guadalupe Mountains National Park,GUMO_Superintendent@nps.gov,
2026-04-08,False,False,False,False,"[{'incident_category': 'disaster', 'incident_type': 'flood-flash', 'description': 'Road closed due to severe flood damage.'}]",2023-02-01T21:20:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,52b4e687-6af4-f148-e060-3151c4696f46,125,Williams Ranch Road Closure,a44eadde-41ec-4499-2cc7-08d4c7ad36e2,incident,['Williams Ranch Rd.'],southbound,Road closed due to severe flood damage.,,a44eadde-41ec-4499-2cc7-08d4c7ad36e2,Guadalupe Mountains National Park,2024-02-01T22:37:14.353738Z,Guadalupe Mountains National Park,GUMO_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,026fba31-169c-b8c7-60df-875ac37064b9,126,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],eastbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,0a47fc29-7c90-7644-172a-51d5c03844fe,127,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],northbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,14eb4396-18bb-f697-8723-5c20eeb8ec60,128,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],southbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,1b655006-aca5-455d-ec4e-e8fa09ffa26f,129,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],southbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,1d74a37f-48ec-2548-3d03-125e59002285,130,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],eastbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,29fd95af-0275-700a-9c97-7172021a7088,131,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],northbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,362861af-2cb9-d0e9-da8b-64c76f5326f6,132,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],westbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,6caec84e-ba3a-8806-28df-6144997f9c34,133,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],southbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,6e9b395e-59ff-67f8-6763-00b524f32f65,134,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],westbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
2026-04-08,False,False,False,False,,2025-12-11T05:00:00Z,,unknown,all-lanes-closed,estimated,estimated,estimated,estimated,893ad9e3-9ecc-35a9-869a-6cf516ec69dd,135,Eastern Front Tour Road south of Route 36 - Closed,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,incident,['Eastern Front Tour Road (Siege Road)'],westbound,The Eastern Front Tour Road south of Route 36 is closed to all vehicles due to a sinkhole near Harrison Creek (stop 4). Walkers and bicyclist are allowed to use the road. Use caution in the Harrison Creek area,,a73d3413-90d3-42aa-2d91-08d4c7ad36e2,Petersburg,2025-09-10T16:04:42.250252Z,Petersburg,pete_Superintendent@nps.gov,
